Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Respect Your Elders,Old Main,P5: Semi-finals,2021california,[-1],[-1],Intermediate
Napkin Riddles,Slippery Sumos,P5: Final,2021california,[-1],[-1],Intermediate
Sherl's Queendom,The Glizzies,P9: Quarter-finals,2021california,[19],[21],Intermediate
Li Hing Mui,Sheesh,P9: Quarter-finals,2021california,[0],[1],Intermediate
The Glizzies,Sheesh,P9: Semi-finals,2021california,[1],[0],Intermediate
Half Chub Cubs,Big Fat Glove Boyz,P9: Final,2021california,[0],[1],Intermediate
Slunky Caniacs,Half Chub Cubs,9th place,2021california,[0],[1],Intermediate
Big Fat Glove Boyz,Hurricanes,9th place,2021california,[21],[18],Intermediate
Li Hing Mui,Sherl's Queendom,P13: Semi-finals,2021california,[1],[0],Intermediate
Hurricanes,Slunky Caniacs,P13: Final,2021california,[-1],[-1],Intermediate
PogChampions,can’t handel us,P17: Round of 16,2021california,[-1],[-1],Intermediate
Oh What The?!,Northern Lights,P17: Round of 16,2021california,[0],[21],Intermediate
ELiminators,Northern Lights,P17: Quarter-finals,2021california,[21],[5],Intermediate
Rick and Morty,stopsigned,17th place,2021california,[13],[21],Intermediate
stopsigned,Frisbois,19th place,2021california,[21],[19],Intermediate
Stud Without the U,Black Cyborgs,19th place,2021california,[-1],[-1],Intermediate
