Team Name,Wins,Losses,Result,Division,Tournament
Generation Gap,3,6,9,Advanced,2021california
The Big Ticket,4,4,9,Advanced,2021california
5.0 Bodies,5,2,9,Advanced,2021california
Ban…Kai,3,5,14,Advanced,2021california
Latrelle,4,4,14,Advanced,2021california
The A-Team,4,4,14,Advanced,2021california
Two Friends,2,7,17,Advanced,2021california
Ling Boyz,2,7,18,Advanced,2021california
Prince of Persia,1,7,19,Advanced,2021california
Glendale Guys,1,8,19,Advanced,2021california
Burbank Boiz,0,8,21,Advanced,2021california
The Ball Slappers,10,0,1,Intermediate,2021california
Aztecs (SDSU),9,1,2,Intermediate,2021california
Ahjin,9,2,3,Intermediate,2021california
Concussed Kooks,8,2,4,Intermediate,2021california
Respect Your Elders,7,2,5,Intermediate,2021california
Old Main,6,3,5,Intermediate,2021california
Napkin Riddles,7,1,5,Intermediate,2021california
Slippery Sumos,6,3,5,Intermediate,2021california
Big Fat Glove Boyz,8,3,9,Intermediate,2021california
The Glizzies,6,5,10,Intermediate,2021california
Half Chub Cubs,5,5,11,Intermediate,2021california
Sheesh,6,4,11,Intermediate,2021california
Li Hing Mui,6,4,13,Intermediate,2021california
Hurricanes,4,5,14,Intermediate,2021california
Slunky Caniacs,5,4,14,Intermediate,2021california
Sherl's Queendom,5,5,14,Intermediate,2021california
stopsigned,3,6,17,Intermediate,2021california
ELiminators,2,6,17,Intermediate,2021california
sinigangsters,2,5,17,Intermediate,2021california
Galaxy Goons,2,5,17,Intermediate,2021california
Stud Without the U,1,6,17,Intermediate,2021california
Black Cyborgs,0,7,17,Intermediate,2021california
PogChampions,1,6,17,Intermediate,2021california
can’t handel us,1,6,17,Intermediate,2021california
Rick and Morty,2,6,25,Intermediate,2021california
Northern Lights,1,8,25,Intermediate,2021california
Oh What The?!,1,7,25,Intermediate,2021california
Frisbois,1,7,25,Intermediate,2021california
