Team Name,Wins,Losses,Result,Division,Tournament
Bricked up,4,2,17,Contender 4.5+,sts22orlandofl
Quinn LXIX,2,4,17,Contender 4.5+,sts22orlandofl
Candis,2,4,17,Contender 4.5+,sts22orlandofl
Beeks/Elbourne,3,3,17,Contender 4.5+,sts22orlandofl
Spike Hashiras,2,4,17,Contender 4.5+,sts22orlandofl
H&B,4,2,17,Contender 4.5+,sts22orlandofl
Snail,2,4,17,Contender 4.5+,sts22orlandofl
The Yeagerists,3,3,17,Contender 4.5+,sts22orlandofl
Birds Arent Real,3,4,29,Contender 4.5+,sts22orlandofl
Automatic,1,5,29,Contender 4.5+,sts22orlandofl
Gentrified Popeyes,2,5,29,Contender 4.5+,sts22orlandofl
MEheart is Eakin,4,3,29,Contender 4.5+,sts22orlandofl
Just keep swimming,2,4,33,Contender 4.5+,sts22orlandofl
Lumbar Support,3,4,33,Contender 4.5+,sts22orlandofl
Wacky ARM,2,5,33,Contender 4.5+,sts22orlandofl
Pass and Smack,3,4,33,Contender 4.5+,sts22orlandofl
The Leprechauns,3,5,37,Contender 4.5+,sts22orlandofl
(Daniel)^2,2,5,38,Contender 4.5+,sts22orlandofl
Potato,1,5,38,Contender 4.5+,sts22orlandofl
Wheaties,2,6,38,Contender 4.5+,sts22orlandofl
Farm Bros,2,5,41,Contender 4.5+,sts22orlandofl
Not Worried,3,5,41,Contender 4.5+,sts22orlandofl
Pattle 6.0,1,7,43,Contender 4.5+,sts22orlandofl
Bama London Mash,1,7,43,Contender 4.5+,sts22orlandofl
Moon Cheese,0,7,45,Contender 4.5+,sts22orlandofl
KickStart,9,1,1,Women's Advanced 4.0+,sts22orlandofl
RTNF,6,4,2,Women's Advanced 4.0+,sts22orlandofl
Biggie Smalls,8,2,3,Women's Advanced 4.0+,sts22orlandofl
Tea Time,7,3,4,Women's Advanced 4.0+,sts22orlandofl
Washed Tiktok Stars,4,5,5,Women's Advanced 4.0+,sts22orlandofl
Koi Fish,2,7,5,Women's Advanced 4.0+,sts22orlandofl
Atlantic coasts,2,7,7,Women's Advanced 4.0+,sts22orlandofl
my mom,0,9,7,Women's Advanced 4.0+,sts22orlandofl
21C,5,2,0,Intermediate 3.0,sts22orlandofl
blue ballz,3,4,0,Intermediate 3.0,sts22orlandofl
Bread&Butter,1,6,0,Intermediate 3.0,sts22orlandofl
Demonslayers,7,0,0,Intermediate 3.0,sts22orlandofl
Dumb and Dumber,1,6,0,Intermediate 3.0,sts22orlandofl
hype & spicy,5,5,0,Intermediate 3.0,sts22orlandofl
Just Better,0,7,0,Intermediate 3.0,sts22orlandofl
MiamiBros,2,7,0,Intermediate 3.0,sts22orlandofl
On The Fly,1,6,0,Intermediate 3.0,sts22orlandofl
Pair of Aces,7,0,0,Intermediate 3.0,sts22orlandofl
Rallet Hadouken,6,1,0,Intermediate 3.0,sts22orlandofl
Raze,4,3,0,Intermediate 3.0,sts22orlandofl
Santa's Little Helpers,3,4,0,Intermediate 3.0,sts22orlandofl
Sea Snails,6,1,0,Intermediate 3.0,sts22orlandofl
Smack That,6,3,0,Intermediate 3.0,sts22orlandofl
Smash Bros,3,5,0,Intermediate 3.0,sts22orlandofl
Snake Venom,4,3,0,Intermediate 3.0,sts22orlandofl
Zhullah,3,4,0,Intermediate 3.0,sts22orlandofl
pinto.,6,1,1,Coed Advanced 4.0+,sts22orlandofl
TRP Bad Bitches,7,1,2,Coed Advanced 4.0+,sts22orlandofl
MAD Jelly,5,2,3,Coed Advanced 4.0+,sts22orlandofl
Mystery Twins,3,4,4,Coed Advanced 4.0+,sts22orlandofl
Chuggies,3,3,5,Coed Advanced 4.0+,sts22orlandofl
Twisted Tea,2,4,5,Coed Advanced 4.0+,sts22orlandofl
Hayden’s lovers,4,3,5,Coed Advanced 4.0+,sts22orlandofl
Ok Clutch,3,4,5,Coed Advanced 4.0+,sts22orlandofl
Pond Skipping,1,4,9,Coed Advanced 4.0+,sts22orlandofl
Elbourne / Troughton,1,5,10,Coed Advanced 4.0+,sts22orlandofl
Late Night Paella,1,5,10,Coed Advanced 4.0+,sts22orlandofl
Chinch Bugs,4,3,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Fortune & Fame,1,4,0,Coed Intermediate 2.0-3.0,sts22orlandofl
GG!,4,3,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Kool Kats,2,5,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Liao-oolala,0,0,0,Coed Intermediate 2.0-3.0,sts22orlandofl
NRG,5,2,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Rule Number 2,3,5,0,Coed Intermediate 2.0-3.0,sts22orlandofl
The Poopsters,5,1,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Two Thirds Alive,0,5,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Udderly Mooving,7,0,0,Coed Intermediate 2.0-3.0,sts22orlandofl
Well-Rounded,2,5,0,Coed Intermediate 2.0-3.0,sts22orlandofl
