Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
M&M's,GBR - DOUGLAS / CARMICHAEL,3rd place,etspadova2023,"[13, 11]","[15, 15]",Open Contender
Warsaw Spikes DuPę,RC Magic Wands,Semi-finals,etspadova2023,"[15, 18]","[11, 16]",Open Contender
RCB Rock'n Ball!,L-Mansion,Semi-finals,etspadova2023,"[12, 11]","[15, 15]",Open Contender
CutriX,"LSF ""Sensei""",Semi-finals,etspadova2023,"[10, 13]","[15, 15]",Open Contender
Golden Derby,Alpes roundnet,Semi-finals,etspadova2023,"[15, 13, 12]","[13, 15, 15]",Open Contender
Cutter Boyz,Dimi and Dano,Semi-finals,etspadova2023,"[15, 15]","[11, 11]",Open Contender
Curly Cutters,GBR - CALLAWAY / JACKSON,Semi-finals,etspadova2023,"[16, 17]","[14, 15]",Open Contender
M&M's,Mattia Marco,Semi-finals,etspadova2023,"[15, 15]","[7, 9]",Open Contender
GBR - DOUGLAS / CARMICHAEL,R-UNIT,Semi-finals,etspadova2023,"[15, 15]","[9, 6]",Open Contender
Prison/Baumann,The Blocksmiths,P5: Semi-finals,etspadova2023,"[21, 1]","[17, 0]",Open Contender
GBR - DOUGLAS / CARMICHAEL,Warsaw Spikes DuPę,P5: Final,etspadova2023,"[15, 15]","[12, 13]",Open Contender
Sitting ducks,In the pocket,P9: Quarter-finals,etspadova2023,"[7, 13]","[15, 15]",Open Contender
GBR - SAYYED / MACQUET,Claviculae Fractura,P9: Quarter-finals,etspadova2023,"[1, 1]","[0, 0]",Open Contender
In the pocket,GBR - SAYYED / MACQUET,P9: Semi-finals,etspadova2023,"[1, 1]","[0, 0]",Open Contender
Alpes roundnet,M&M's,P9: Final,etspadova2023,"[1, 0, 1]","[0, 1, 0]",Open Contender
Alpes roundnet,L-Mansion,9th place,etspadova2023,"[15, 15]","[13, 10]",Open Contender
M&M's,Cutter Boyz,9th place,etspadova2023,"[1, 1]","[0, 0]",Open Contender
Claviculae Fractura,Sitting ducks,P13: Semi-finals,etspadova2023,"[0, 0]","[1, 1]",Open Contender
Cutter Boyz,L-Mansion,P13: Final,etspadova2023,"[0, 0]","[1, 1]",Open Contender
Pusshycut,Jorge/Leonardo,P17: Round of 16,etspadova2023,"[21, 19, 19]","[19, 21, 21]",Open Contender
Els Cracks,Netiquette,P17: Round of 16,etspadova2023,"[15, 15]","[11, 10]",Open Contender
Serve and Smile,Pindakaasseur,P17: Round of 16,etspadova2023,"[15, 15, 15]","[12, 17, 13]",Open Contender
RC Magic Hits,BRRRAS,P17: Round of 16,etspadova2023,"[15, 15]","[10, 10]",Open Contender
Jorge/Leonardo,Els Cracks,P17: Quarter-finals,etspadova2023,"[21, 21]","[19, 19]",Open Contender
Serve and Smile,RC Magic Hits,P17: Quarter-finals,etspadova2023,"[1, 1]","[0, 0]",Open Contender
Jorge/Leonardo,Serve and Smile,P17: Semi-finals,etspadova2023,"[0, 0, 0]","[1, 1, 1]",Open Contender
CutriX,GBR - CALLAWAY / JACKSON,P17: Final,etspadova2023,"[0, 0]","[1, 1]",Open Contender
RC Magic Wands,CutriX,17th place,etspadova2023,"[0, 0]","[1, 1]",Open Contender
GBR - CALLAWAY / JACKSON,R-UNIT,17th place,etspadova2023,"[1, 1]","[0, 0]",Open Contender
RCB Rock'n Ball!,RC Magic Wands,19th place,etspadova2023,"[0, 0]","[1, 1]",Open Contender
CutriX,Golden Derby,19th place,etspadova2023,"[21, 21]","[19, 19]",Open Contender
GBR - CALLAWAY / JACKSON,Dimi and Dano,19th place,etspadova2023,"[15, 15]","[0, 0]",Open Contender
Mattia Marco,R-UNIT,19th place,etspadova2023,"[9, 11]","[15, 15]",Open Contender
RC Magic Hits,Els Cracks,P21: Semi-finals,etspadova2023,"[0, 0]","[1, 1]",Open Contender
R-UNIT,RC Magic Wands,P21: Final,etspadova2023,"[21, 1]","[18, 0]",Open Contender
Netiquette,Pusshycut,P25: Quarter-finals,etspadova2023,"[1, 1]","[0, 0]",Open Contender
BRRRAS,Pindakaasseur,P25: Quarter-finals,etspadova2023,"[10, 0]","[21, 15]",Open Contender
Netiquette,Pindakaasseur,P25: Semi-finals,etspadova2023,"[21, 1]","[15, 0]",Open Contender
RCB Rock'n Ball!,Mattia Marco,P25: Final,etspadova2023,"[0, 0]","[1, 1]",Open Contender
Golden Derby,RCB Rock'n Ball!,25th place,etspadova2023,"[0, 0]","[1, 1]",Open Contender
Mattia Marco,Dimi and Dano,25th place,etspadova2023,"[1, 1]","[0, 0]",Open Contender
BRRRAS,Pusshycut,P29: Semi-finals,etspadova2023,"[0, 0]","[1, 1]",Open Contender
Dimi and Dano,Golden Derby,P29: Final,etspadova2023,"[0, 0]","[15, 15]",Open Contender
Free Electrons,Panetta,Round of 32,etspadova2023,"[15, 13, 15]","[12, 15, 13]",Open Contender
Piccirillo Di Fazio,RCC Nullards,Round of 32,etspadova2023,"[15, 15]","[8, 11]",Open Contender
Kondie Blondie,Free Electrons,Round of 16,etspadova2023,"[15, 15]","[11, 8]",Open Contender
Brusbrothers,GBR - HINGORANI / TBC,Round of 16,etspadova2023,"[12, 15, 15]","[15, 11, 13]",Open Contender
Seitz/Kauppinen,Piccirillo Di Fazio,Round of 16,etspadova2023,"[15, 15]","[9, 13]",Open Contender
Cold start,[EGY] Hamburger,Round of 16,etspadova2023,"[16, 15]","[14, 13]",Open Contender
Kondie Blondie,Brusbrothers,Quarter-finals,etspadova2023,"[15, 15]","[12, 10]",Open Contender
Seitz/Kauppinen,Cold start,Quarter-finals,etspadova2023,"[15, 11, 15]","[12, 15, 13]",Open Contender
Kondie Blondie,Seitz/Kauppinen,Semi-finals,etspadova2023,"[15, 15]","[12, 10]",Open Contender
MEZCAP,[BEL] Baguet/De Pauw,Final,etspadova2023,"[12, 15, 15]","[15, 13, 11]",Open Contender
MEZCAP,Baltic Powerhouse,1st place,etspadova2023,"[21, 22]","[18, 20]",Open Contender
[BEL] Baguet/De Pauw,STRATOSFICHI,1st place,etspadova2023,"[21, 17, 21]","[18, 21, 12]",Open Contender
Jalapeno Unchained,MEZCAP,3rd place,etspadova2023,"[17, 13]","[19, 15]",Open Contender
Baltic Powerhouse,WS Jazz Astral,3rd place,etspadova2023,"[15, 12, 17]","[13, 15, 15]",Open Contender
Hihilism,[BEL] Baguet/De Pauw,3rd place,etspadova2023,"[0, 0]","[1, 1]",Open Contender
STRATOSFICHI,RCB - Most Improved,3rd place,etspadova2023,"[15, 12, 15]","[13, 15, 10]",Open Contender
MEZCAP,[EGY] Zebda,Semi-finals,etspadova2023,"[15, 15]","[10, 11]",Open Contender
[EGY] It's complicated,[BEL] Baguet/De Pauw,Semi-finals,etspadova2023,"[0, 1, 0]","[1, 0, 1]",Open Contender
Cold start,Brusbrothers,P5: Semi-finals,etspadova2023,"[11, 10]","[15, 15]",Open Contender
STRATOSFICHI,Baltic Powerhouse,P5: Final,etspadova2023,"[15, 13, 15]","[10, 18, 8]",Open Contender
GBR - HINGORANI / TBC,Free Electrons,P9: Quarter-finals,etspadova2023,"[15, 26]","[13, 14]",Open Contender
[EGY] Hamburger,Piccirillo Di Fazio,P9: Quarter-finals,etspadova2023,"[11, 13]","[15, 15]",Open Contender
GBR - HINGORANI / TBC,Piccirillo Di Fazio,P9: Semi-finals,etspadova2023,"[-1, -1, -1]","[-1, -1, -1]",Open Contender
WS Jazz Astral,RCB - Most Improved,P9: Final,etspadova2023,"[13, 12]","[15, 15]",Open Contender
WS Jazz Astral,Jalapeno Unchained,9th place,etspadova2023,"[1, 1]","[0, 0]",Open Contender
RCB - Most Improved,Hihilism,9th place,etspadova2023,"[1, 1]","[0, 0]",Open Contender
[EGY] Hamburger,Free Electrons,P13: Semi-finals,etspadova2023,"[13, 10]","[15, 15]",Open Contender
Hihilism,Jalapeno Unchained,P13: Final,etspadova2023,"[1, 1]","[0, 0]",Open Contender
Panetta,RCC Nullards,P17: Semi-finals,etspadova2023,"[15, 15]","[7, 13]",Open Contender
[EGY] Zebda,[EGY] It's complicated,P17: Final,etspadova2023,"[15, 15]","[11, 13]",Open Contender
Panetta,RCC Nullards,P17: Semi-finals,etspadova2023,"[15, 15]","[7, 13]",Open Contender
[EGY] Zebda,[EGY] It's complicated,P17: Final,etspadova2023,"[15, 15]","[11, 13]",Open Contender
Les pushy cats,Flicking chicks,Round of 32,etspadova2023,"[10, 15, 15]","[15, 9, 9]",Women's Advanced
Roundabout Rallies,[ITA] Biondini/Berlanda,Round of 32,etspadova2023,"[16, 15]","[14, 9]",Women's Advanced
RCB Snack Attackers,GBR - HILL-SMITH / QUIBELL,Round of 32,etspadova2023,"[15, 15]","[13, 8]",Women's Advanced
Finguins 🐧,Fireball,Round of 32,etspadova2023,"[15, 13, 17]","[13, 15, 15]",Women's Advanced
Waves,Les pushy cats,Round of 16,etspadova2023,"[13, 14]","[15, 16]",Women's Advanced
Roundabout Rallies,Zürcher Meitschibei,Round of 16,etspadova2023,"[15, 15]","[12, 12]",Women's Advanced
Trashkonzert ft. KJ and C-dog,RCB Snack Attackers,Round of 16,etspadova2023,"[15, 15]","[11, 12]",Women's Advanced
Finguins 🐧,[ITA] Canu/Orlandini,Round of 16,etspadova2023,"[15, 15]","[11, 13]",Women's Advanced
Les pushy cats,Roundabout Rallies,Quarter-finals,etspadova2023,"[21, 21]","[15, 9]",Women's Advanced
Trashkonzert ft. KJ and C-dog,Finguins 🐧,Quarter-finals,etspadova2023,"[21, 21]","[18, 19]",Women's Advanced
Les pushy cats,Trashkonzert ft. KJ and C-dog,Semi-finals,etspadova2023,"[21, 15, 23]","[16, 21, 21]",Women's Advanced
Hot Dogs,Kassa Wodkis,Final,etspadova2023,"[21, 21]","[18, 19]",Women's Advanced
Hot Dogs,[POL] Spooky Spike 🔥,1st place,etspadova2023,"[21, 21]","[7, 10]",Women's Advanced
Kassa Wodkis,[BEL] - Delbecke/Vankemenade,1st place,etspadova2023,"[21, 17, 21]","[17, 21, 16]",Women's Advanced
Hot Dogs,BooooomBall,3rd place,etspadova2023,"[15, 13, 15]","[9, 15, 10]",Women's Advanced
[POL] Spooky Spike 🔥,GBR - COOKE / SMITH,3rd place,etspadova2023,"[15, 12, 15]","[12, 15, 9]",Women's Advanced
Kassa Wodkis,Las Chinches,3rd place,etspadova2023,"[15, 15]","[13, 10]",Women's Advanced
flip flap,[BEL] - Delbecke/Vankemenade,3rd place,etspadova2023,"[12, 15, 11]","[15, 10, 15]",Women's Advanced
BooooomBall,Long Short,Semi-finals,etspadova2023,"[15, 15]","[12, 12]",Women's Advanced
Ovary action,[POL] Spooky Spike 🔥,Semi-finals,etspadova2023,"[11, 15, 13]","[15, 8, 15]",Women's Advanced
Maßkrug Tapas,Las Chinches,Semi-finals,etspadova2023,"[7, 15, 13]","[15, 12, 15]",Women's Advanced
flip flap,È Vero o martiX ?,Semi-finals,etspadova2023,"[15, 15]","[5, 4]",Women's Advanced
Finguins 🐧,Roundabout Rallies,P5: Semi-finals,etspadova2023,"[21, 19, 21]","[18, 21, 19]",Women's Advanced
[BEL] - Delbecke/Vankemenade,[POL] Spooky Spike 🔥,P5: Final,etspadova2023,"[21, 23]","[19, 21]",Women's Advanced
Zürcher Meitschibei,Waves,P9: Quarter-finals,etspadova2023,"[0, 0]","[1, 1]",Women's Advanced
[ITA] Canu/Orlandini,RCB Snack Attackers,P9: Quarter-finals,etspadova2023,"[1, 0, 1]","[0, 1, 0]",Women's Advanced
Waves,[ITA] Canu/Orlandini,P9: Semi-finals,etspadova2023,"[0, 0]","[1, 1]",Women's Advanced
BooooomBall,flip flap,P9: Final,etspadova2023,"[21, 1]","[19, 0]",Women's Advanced
GBR - COOKE / SMITH,BooooomBall,9th place,etspadova2023,"[0, 0]","[1, 1]",Women's Advanced
flip flap,Las Chinches,9th place,etspadova2023,"[21, 1]","[17, 0]",Women's Advanced
RCB Snack Attackers,Zürcher Meitschibei,P13: Semi-finals,etspadova2023,"[1, 1]","[0, 0]",Women's Advanced
Las Chinches,GBR - COOKE / SMITH,P13: Final,etspadova2023,"[1, 1]","[0, 0]",Women's Advanced
Flicking chicks,[ITA] Biondini/Berlanda,P17: Quarter-finals,etspadova2023,"[21, 1, 1]","[16, 0, 0]",Women's Advanced
GBR - HILL-SMITH / QUIBELL,Fireball,P17: Quarter-finals,etspadova2023,"[12, 15, 15]","[15, 11, 17]",Women's Advanced
Flicking chicks,Fireball,P17: Semi-finals,etspadova2023,"[0, 0, 0]","[1, 1, 0]",Women's Advanced
Long Short,Maßkrug Tapas,P17: Final,etspadova2023,"[15, 15]","[12, 10]",Women's Advanced
Long Short,Ovary action,17th place,etspadova2023,"[1, 1, 1]","[0, 0, 0]",Women's Advanced
Maßkrug Tapas,È Vero o martiX ?,17th place,etspadova2023,"[15, 15]","[9, 8]",Women's Advanced
GBR - HILL-SMITH / QUIBELL,[ITA] Biondini/Berlanda,P21: Semi-finals,etspadova2023,"[17, 0, 0]","[21, 1, 1]",Women's Advanced
È Vero o martiX ?,Ovary action,P21: Final,etspadova2023,"[1, 1]","[0, 0]",Women's Advanced
GBR - HILL-SMITH / QUIBELL,[ITA] Biondini/Berlanda,P21: Semi-finals,etspadova2023,"[17, 0, 0]","[21, 1, 1]",Women's Advanced
È Vero o martiX ?,Ovary action,P21: Final,etspadova2023,"[1, 1]","[0, 0]",Women's Advanced
Skippers,Qué tiemble Padua!,Round of 16,etspadova2023,"[15, 12, 21]","[8, 15, 20]",Women's Intermediate
MaJestic Madness,Terminetters,Round of 16,etspadova2023,"[15, 15]","[8, 11]",Women's Intermediate
The Fighters,Spiketastic Twosome,Round of 16,etspadova2023,"[15, 15]","[11, 9]",Women's Intermediate
The Incrediballs,Skippers,Quarter-finals,etspadova2023,"[15, 8, 15]","[11, 15, 12]",Women's Intermediate
MaJestic Madness,The Fighters,Quarter-finals,etspadova2023,"[20, 4, 12]","[18, 15, 15]",Women's Intermediate
The Incrediballs,The Fighters,Semi-finals,etspadova2023,"[13, 15, 15]","[15, 9, 13]",Women's Intermediate
T-rex serve,In the pocket,Final,etspadova2023,"[15, 21, 21]","[21, 15, 18]",Women's Intermediate
T-rex serve,Nomoneyz,1st place,etspadova2023,"[15, 15]","[1, 7]",Women's Intermediate
Kombardo,In the pocket,1st place,etspadova2023,"[13, 9]","[15, 15]",Women's Intermediate
Nomoneyz,The Ballgrabbers,3rd place,etspadova2023,"[7, 15, 15]","[15, 11, 13]",Women's Intermediate
Kombardo,Spaghetti on toast,3rd place,etspadova2023,"[16, 15]","[14, 8]",Women's Intermediate
In the pocket,GBR - BARNES / CHEUNG,3rd place,etspadova2023,"[15, 16]","[13, 14]",Women's Intermediate
MaJestic Madness,Skippers,P5: Semi-finals,etspadova2023,"[15, 18]","[12, 16]",Women's Intermediate
Kombardo,Nomoneyz,P5: Final,etspadova2023,"[15, 15]","[7, 10]",Women's Intermediate
Spiketastic Twosome,Terminetters,P9: Quarter-finals,etspadova2023,"[15, 15]","[7, 11]",Women's Intermediate
Qué tiemble Padua!,Spiketastic Twosome,P9: Semi-finals,etspadova2023,"[15, 10, 12]","[6, 15, 15]",Women's Intermediate
The Ballgrabbers,GBR - BARNES / CHEUNG,P9: Final,etspadova2023,"[0, 0]","[1, 1]",Women's Intermediate
GBR - BARNES / CHEUNG,Spaghetti on toast,9th place,etspadova2023,"[15, 16]","[8, 14]",Women's Intermediate
