Team Name,Wins,Losses,Result,Division,Tournament
Chicken Contenders,5,3,0,Contender,2021richmond
Cold Front,1,6,0,Contender,2021richmond
Cold Front Blue,0,7,0,Contender,2021richmond
Cut the cheese,6,4,0,Contender,2021richmond
Daddy Long Legs,8,1,0,Contender,2021richmond
Evasive Maneuvers,10,1,0,Contender,2021richmond
Figure It Oot,6,2,0,Contender,2021richmond
Flukey Fellas,2,5,0,Contender,2021richmond
Full throatle,4,4,0,Contender,2021richmond
Galacticats,6,3,0,Contender,2021richmond
Glizzy Gladiators,11,0,0,Contender,2021richmond
Hernandez/Stokes,2,5,0,Contender,2021richmond
Honey Stone,0,7,0,Contender,2021richmond
Hot Pockets,5,3,0,Contender,2021richmond
Jenki/Latham,7,2,0,Contender,2021richmond
Last Minute Scratch,4,4,0,Contender,2021richmond
Literal Dogwater,1,6,0,Contender,2021richmond
Matthew and Byron,2,7,0,Contender,2021richmond
Meep,0,8,0,Contender,2021richmond
No touch,5,2,0,Contender,2021richmond
Noah/Josh,4,4,0,Contender,2021richmond
Not My Governor,7,1,0,Contender,2021richmond
Oreo Slush,4,4,0,Contender,2021richmond
Passionate Newbies,0,7,0,Contender,2021richmond
Per-rete,4,4,0,Contender,2021richmond
Pocket Aces,4,3,0,Contender,2021richmond
"Put it in Reverse, Terry!",6,1,0,Contender,2021richmond
Rotting Trees,4,4,0,Contender,2021richmond
Royal Jesters,4,5,0,Contender,2021richmond
Space Anomaly,5,3,0,Contender,2021richmond
Sponsored by Brisk,2,5,0,Contender,2021richmond
Stamina,8,3,0,Contender,2021richmond
Tasty Cakez,7,2,0,Contender,2021richmond
Terrible Terrapins,4,3,0,Contender,2021richmond
The Greathouse's,1,6,0,Contender,2021richmond
The Spike Mill,5,3,0,Contender,2021richmond
The Washington Roundnet Team,6,3,0,Contender,2021richmond
What’s score,5,2,0,Contender,2021richmond
Wolfpack Roundnet,3,5,0,Contender,2021richmond
beakers,9,0,0,Advanced,2021richmond
Bubbas Backhands,6,4,0,Advanced,2021richmond
Dan Flashes,9,2,0,Advanced,2021richmond
DioJcarz,1,7,0,Advanced,2021richmond
Gamma,7,2,0,Advanced,2021richmond
Hell Yeah Brother,2,6,0,Advanced,2021richmond
High Post,7,3,0,Advanced,2021richmond
Higher Post,3,5,0,Advanced,2021richmond
I Draw Pot Of Greed,0,7,0,Advanced,2021richmond
Kid & Jr.,4,4,0,Advanced,2021richmond
Kwang Gang,1,8,0,Advanced,2021richmond
Rim Rockers,3,5,0,Advanced,2021richmond
Should have played it,7,2,0,Advanced,2021richmond
Shutt It Down,2,5,0,Advanced,2021richmond
The Hitmen,4,5,0,Advanced,2021richmond
757 Underdogs,0,8,0,Intermediate,2021richmond
Adkins/Stokes,6,3,0,Intermediate,2021richmond
ATs,0,7,0,Intermediate,2021richmond
BAD?,2,8,0,Intermediate,2021richmond
Beast Coast,7,2,0,Intermediate,2021richmond
BoneLine,6,4,0,Intermediate,2021richmond
BPCR,2,6,0,Intermediate,2021richmond
Caveman Cartel,5,4,0,Intermediate,2021richmond
Cha Dudes,5,4,0,Intermediate,2021richmond
City boys up,11,0,0,Intermediate,2021richmond
CNU Roundnet,8,1,0,Intermediate,2021richmond
Golden Calf's,0,9,0,Intermediate,2021richmond
J&J Spikeball Shot,1,8,0,Intermediate,2021richmond
Liberty G Squad,4,5,0,Intermediate,2021richmond
M3SM,2,7,0,Intermediate,2021richmond
Mast-eez,5,5,0,Intermediate,2021richmond
Net Worth,5,3,0,Intermediate,2021richmond
Off constantly,0,6,0,Intermediate,2021richmond
Old man and me,7,3,0,Intermediate,2021richmond
Phantoms,4,4,0,Intermediate,2021richmond
Pizza Planet,10,2,0,Intermediate,2021richmond
Purple Paw,1,7,0,Intermediate,2021richmond
Random Roommates,9,1,0,Intermediate,2021richmond
RedRum,5,3,0,Intermediate,2021richmond
Rim Jims,7,4,0,Intermediate,2021richmond
RIM JOB!,2,7,0,Intermediate,2021richmond
Sets over Spikes,4,5,0,Intermediate,2021richmond
Setters of Catan,3,6,0,Intermediate,2021richmond
SHEEEEEESH,4,6,0,Intermediate,2021richmond
spike is fun,6,4,0,Intermediate,2021richmond
Spike Tysons,1,8,0,Intermediate,2021richmond
Spikel Jordan,4,5,0,Intermediate,2021richmond
Steezy,9,1,0,Intermediate,2021richmond
Sweet n' Simple,7,2,0,Intermediate,2021richmond
Team Hyperboloid,2,8,0,Intermediate,2021richmond
Team Lemonade,9,2,0,Intermediate,2021richmond
Team Mexico,4,5,0,Intermediate,2021richmond
The Boring name,4,6,0,Intermediate,2021richmond
The Heat Boyz,3,5,0,Intermediate,2021richmond
The Jackos,10,1,0,Intermediate,2021richmond
The Ringers,2,6,0,Intermediate,2021richmond
Trajkovski/Katz,6,5,0,Intermediate,2021richmond
Two Strangers,7,3,0,Intermediate,2021richmond
Vb pogues,6,3,0,Intermediate,2021richmond
Where Is Ja?!,8,1,0,Intermediate,2021richmond
Witless,0,8,0,Intermediate,2021richmond
Zealots,4,6,0,Intermediate,2021richmond
Mole,0,0,0,Beginner,2021richmond
Actually,3,4,0,High School,2021richmond
EA Ninjas,7,0,0,High School,2021richmond
Gap Year,0,0,0,High School,2021richmond
Maggie Walker Spike,5,4,0,High School,2021richmond
Spiceball,3,4,0,High School,2021richmond
Spike and Ike,0,6,0,High School,2021richmond
