Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Sets over Spikes,J&J Spikeball Shot,Round of 64,2021richmond,"[21, 21]","[13, 12]",Intermediate
Liberty G Squad,RIM JOB!,Round of 64,2021richmond,"[10, 21]","[21, 23]",Intermediate
The Heat Boyz,M3SM,Round of 64,2021richmond,"[22, 14]","[24, 21]",Intermediate
spike is fun,Witless,Round of 64,2021richmond,"[21, 21]","[7, 6]",Intermediate
Trajkovski/Katz,757 Underdogs,Round of 64,2021richmond,"[21, 21]","[9, 6]",Intermediate
Zealots,Purple Paw,Round of 64,2021richmond,"[15, 21, 21]","[21, 16, 7]",Intermediate
Where Is Ja?!,The Boring name,Round of 32,2021richmond,"[18, 21, 21]","[21, 11, 13]",Intermediate
Cha Dudes,Rim Jims,Round of 32,2021richmond,"[17, 9]","[21, 21]",Intermediate
Team Lemonade,Sets over Spikes,Round of 32,2021richmond,"[21, 21]","[17, 19]",Intermediate
RIM JOB!,Beast Coast,Round of 32,2021richmond,"[9, 13]","[21, 21]",Intermediate
City boys up,M3SM,Round of 32,2021richmond,"[21, 21]","[13, 12]",Intermediate
spike is fun,Two Strangers,Round of 32,2021richmond,"[21, 21]","[15, 19]",Intermediate
Old man and me,Trajkovski/Katz,Round of 32,2021richmond,"[15, 21, 21]","[21, 18, 16]",Intermediate
Zealots,CNU Roundnet,Round of 32,2021richmond,"[10, 7]","[21, 21]",Intermediate
Where Is Ja?!,Rim Jims,Round of 16,2021richmond,"[21, 18, 16]","[19, 21, 21]",Intermediate
Team Lemonade,Beast Coast,Round of 16,2021richmond,"[17, 21, 21]","[21, 19, 0]",Intermediate
City boys up,spike is fun,Round of 16,2021richmond,"[21, 21]","[13, 12]",Intermediate
Old man and me,CNU Roundnet,Round of 16,2021richmond,"[21, 21]","[19, 18]",Intermediate
Rim Jims,Team Lemonade,Quarter-finals,2021richmond,"[16, 18]","[21, 21]",Intermediate
City boys up,Old man and me,Quarter-finals,2021richmond,"[20, 21, 21]","[22, 10, 16]",Intermediate
Team Lemonade,City boys up,Semi-finals,2021richmond,"[13, 15]","[21, 21]",Intermediate
Pizza Planet,The Jackos,Final,2021richmond,"[21, 21]","[16, 19]",Intermediate
Steezy,Pizza Planet,1st place,2021richmond,"[15, 21]","[21, 23]",Intermediate
The Jackos,Random Roommates,1st place,2021richmond,"[21, 22]","[17, 20]",Intermediate
Steezy,Vb pogues,3rd place,2021richmond,"[21, 21]","[15, 12]",Intermediate
Sweet n' Simple,Pizza Planet,3rd place,2021richmond,"[18, 16]","[21, 21]",Intermediate
The Jackos,RedRum,3rd place,2021richmond,"[21, 21]","[18, 8]",Intermediate
Adkins/Stokes,Random Roommates,3rd place,2021richmond,"[18, 5]","[21, 21]",Intermediate
Steezy,SHEEEEEESH,Semi-finals,2021richmond,"[21, 21]","[3, 11]",Intermediate
Vb pogues,Phantoms,Semi-finals,2021richmond,"[19, 21, 21]","[21, 15, 15]",Intermediate
Sweet n' Simple,Caveman Cartel,Semi-finals,2021richmond,"[21, 21]","[12, 15]",Intermediate
Team Mexico,Pizza Planet,Semi-finals,2021richmond,"[13, 13]","[21, 21]",Intermediate
The Jackos,Setters of Catan,Semi-finals,2021richmond,"[21, 21]","[7, 12]",Intermediate
Net Worth,RedRum,Semi-finals,2021richmond,"[21, 18, 11]","[19, 21, 21]",Intermediate
Adkins/Stokes,BoneLine,Semi-finals,2021richmond,"[21, 21]","[17, 12]",Intermediate
BAD?,Random Roommates,Semi-finals,2021richmond,"[9, 6]","[21, 21]",Intermediate
Spikel Jordan,SHEEEEEESH,Quarter-finals,2021richmond,"[16, 21, 13]","[21, 15, 21]",Intermediate
Caveman Cartel,Spike Tysons,Quarter-finals,2021richmond,"[21, 21]","[19, 10]",Intermediate
Team Mexico,Team Hyperboloid,Quarter-finals,2021richmond,"[21, 21]","[18, 16]",Intermediate
The Ringers,Setters of Catan,Quarter-finals,2021richmond,"[15, 21, 0]","[21, 23, 0]",Intermediate
BoneLine,Golden Calf's,Quarter-finals,2021richmond,"[21, 21, 21]","[23, 17, 16]",Intermediate
Mast-eez,BAD?,Quarter-finals,2021richmond,"[10, 10]","[21, 21]",Intermediate
Old man and me,Rim Jims,P5: Semi-finals,2021richmond,[21],[10],Intermediate
Random Roommates,Steezy,P5: Final,2021richmond,[-1],[-1],Intermediate
Beast Coast,Where Is Ja?!,P9: Quarter-finals,2021richmond,[-1],[-1],Intermediate
CNU Roundnet,spike is fun,P9: Quarter-finals,2021richmond,[-1],[-1],Intermediate
Sweet n' Simple,Vb pogues,9th place,2021richmond,[-1],[-1],Intermediate
Adkins/Stokes,RedRum,9th place,2021richmond,[-1],[-1],Intermediate
Cha Dudes,The Boring name,P17: Round of 16,2021richmond,[14],[21],Intermediate
Sets over Spikes,RIM JOB!,P17: Round of 16,2021richmond,[-1],[-1],Intermediate
Two Strangers,M3SM,P17: Round of 16,2021richmond,[1],[0],Intermediate
Trajkovski/Katz,Zealots,P17: Round of 16,2021richmond,[21],[0],Intermediate
Two Strangers,Trajkovski/Katz,P17: Quarter-finals,2021richmond,"[15, 1, 1]","[21, 0, 0]",Intermediate
Phantoms,SHEEEEEESH,19th place,2021richmond,[0],[1],Intermediate
Caveman Cartel,Team Mexico,19th place,2021richmond,[-1],[-1],Intermediate
Net Worth,Setters of Catan,19th place,2021richmond,[-1],[-1],Intermediate
BoneLine,BAD?,19th place,2021richmond,[21],[7],Intermediate
Zealots,M3SM,P25: Quarter-finals,2021richmond,[-1],[-1],Intermediate
Liberty G Squad,J&J Spikeball Shot,P33: Round of 16,2021richmond,"[21, 21]","[10, 10]",Intermediate
The Heat Boyz,Witless,P33: Round of 16,2021richmond,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Purple Paw,757 Underdogs,P33: Round of 16,2021richmond,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
BPCR,Liberty G Squad,P33: Quarter-finals,2021richmond,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Spikel Jordan,Mast-eez,P33: Final,2021richmond,[-1],[-1],Intermediate
Spikel Jordan,Team Hyperboloid,33rd place,2021richmond,"[1, 1]","[0, 0]",Intermediate
The Ringers,Mast-eez,33rd place,2021richmond,"[7, 0]","[21, 21]",Intermediate
Team Hyperboloid,Spike Tysons,35th place,2021richmond,"[21, 21]","[13, 16]",Intermediate
Mast-eez,Golden Calf's,35th place,2021richmond,"[21, 21]","[9, 10]",Intermediate
The Ringers,Team Hyperboloid,P37: Final,2021richmond,[-1],[-1],Intermediate
Spike Tysons,Golden Calf's,P41: Final,2021richmond,[-1],[-1],Intermediate
