Team Name,Wins,Losses,Result,Division,Tournament
Fifa Fighters,1,5,33,Advanced,2021nationals
FAAFO,3,4,33,Advanced,2021nationals
Dem Bois,2,4,33,Advanced,2021nationals
Super Spike Bros,4,3,33,Advanced,2021nationals
Marauders,2,5,33,Advanced,2021nationals
Big Dog Good Dog,3,3,33,Advanced,2021nationals
The Akatsuki,2,5,33,Advanced,2021nationals
JT TJ,3,3,33,Advanced,2021nationals
Prison Mike,2,5,33,Advanced,2021nationals
Harker Spikers,4,3,33,Advanced,2021nationals
Hey Der Bucky,0,5,33,Advanced,2021nationals
The Untouchaballs,2,4,33,Advanced,2021nationals
Pocket Monsters,1,4,33,Advanced,2021nationals
Ball Crushers,6,4,54,Advanced,2021nationals
Only Gains,5,4,54,Advanced,2021nationals
Double Faulters,3,5,54,Advanced,2021nationals
Disciples of Newt,2,6,54,Advanced,2021nationals
Mike&Ike,2,6,54,Advanced,2021nationals
Tie-Dive,1,6,54,Advanced,2021nationals
Advanced AJ,5,3,54,Advanced,2021nationals
The Tanks,1,6,54,Advanced,2021nationals
Casual jalapeño,2,5,54,Advanced,2021nationals
Shake n Bake,1,6,54,Advanced,2021nationals
The Fellas,2,5,54,Advanced,2021nationals
"6'6""+",4,5,65,Advanced,2021nationals
Shake and Bake,4,5,65,Advanced,2021nationals
Off In Church,2,7,67,Advanced,2021nationals
Team Balls,2,5,67,Advanced,2021nationals
Big Brian Plays,2,6,69,Advanced,2021nationals
Spikealicious,1,6,70,Advanced,2021nationals
LUPD OG,1,6,70,Advanced,2021nationals
Ben Ten Chen,2,7,70,Advanced,2021nationals
Yolijwa Campers,0,6,73,Advanced,2021nationals
Straight Finesse,1,6,73,Advanced,2021nationals
Team Swag,1,6,73,Advanced,2021nationals
Pinoy Spike,1,7,73,Advanced,2021nationals
The Bakery,0,6,73,Advanced,2021nationals
Hot pockets,0,7,73,Advanced,2021nationals
FC Spike,0,6,73,Advanced,2021nationals
The Rum Runners,0,7,73,Advanced,2021nationals
Rocky Raccoons,0,7,81,Advanced,2021nationals
Oreo Slush,11,0,1,Intermediate,2021nationals
Tweeners,8,2,2,Intermediate,2021nationals
The Jackos,11,1,3,Intermediate,2021nationals
We’re Just here so we don’t get fined,10,2,4,Intermediate,2021nationals
nyc pazingas,7,2,5,Intermediate,2021nationals
Drankin N Spikin,8,2,5,Intermediate,2021nationals
CREATED ACTIVE,8,2,5,Intermediate,2021nationals
Nyraq,8,2,5,Intermediate,2021nationals
M&M Spikes,9,1,9,Intermediate,2021nationals
Couples therapy,7,2,10,Intermediate,2021nationals
Aces Only,8,1,10,Intermediate,2021nationals
Go Cougars,8,1,10,Intermediate,2021nationals
The Merekats,8,1,10,Intermediate,2021nationals
The Fighting Dukes,9,2,10,Intermediate,2021nationals
Boston Spiked Tea Party,7,3,15,Intermediate,2021nationals
SetsWithYourSister,7,2,15,Intermediate,2021nationals
Kumar and Kumar,9,3,17,Intermediate,2021nationals
Old man and me,9,3,18,Intermediate,2021nationals
Ambidextrous Amphibians,9,3,19,Intermediate,2021nationals
Extra Balls,7,5,20,Intermediate,2021nationals
Kaya/Sam,5,5,21,Intermediate,2021nationals
Just the Rim,6,3,21,Intermediate,2021nationals
Franklin Squares,7,3,21,Intermediate,2021nationals
Shrimp?,7,3,21,Intermediate,2021nationals
The Originals,6,2,25,Intermediate,2021nationals
Scandinavian Salmon,4,5,25,Intermediate,2021nationals
Ballswat,5,4,25,Intermediate,2021nationals
Team Lemonade,4,4,25,Intermediate,2021nationals
elemenoP,5,4,25,Intermediate,2021nationals
Spikey Balls,4,5,25,Intermediate,2021nationals
Meng Gang,4,5,25,Intermediate,2021nationals
Trajkovski/Katz,4,5,25,Intermediate,2021nationals
DREW/JOHN,5,4,33,Intermediate,2021nationals
"Tall Stick, Short Stick",4,4,33,Intermediate,2021nationals
Tzatziki,2,5,33,Intermediate,2021nationals
The Phantoms,2,5,33,Intermediate,2021nationals
Puffin Pack,4,3,33,Intermediate,2021nationals
SpikeBoyz,1,6,33,Intermediate,2021nationals
OGC OG's,2,4,33,Intermediate,2021nationals
Speed Demons,1,6,33,Intermediate,2021nationals
Two Guys One Net,3,4,33,Intermediate,2021nationals
Lethal Spikes,1,6,33,Intermediate,2021nationals
Kiki's Delivery Serves,3,3,33,Intermediate,2021nationals
Thanksgiving Leftovers,1,6,33,Intermediate,2021nationals
Faith and CO.,3,4,33,Intermediate,2021nationals
The Go Netters,0,6,33,Intermediate,2021nationals
MNU,2,4,33,Intermediate,2021nationals
AL East,1,6,33,Intermediate,2021nationals
The Way,3,4,33,Intermediate,2021nationals
Kevin and Ernie,1,6,33,Intermediate,2021nationals
Dumb and Dummer,4,3,33,Intermediate,2021nationals
Get off my dad jokes,1,6,33,Intermediate,2021nationals
Those Summer Days,3,4,33,Intermediate,2021nationals
Halpin/ Day,1,5,33,Intermediate,2021nationals
Clugston Magic,2,4,33,Intermediate,2021nationals
Team Get Spooky,2,5,33,Intermediate,2021nationals
Ryan/Elias,3,4,33,Intermediate,2021nationals
Milpmoop,1,5,33,Intermediate,2021nationals
Schulkyll GATORS,4,2,33,Intermediate,2021nationals
Spikey spikey,1,5,33,Intermediate,2021nationals
Spikeghetti and Meatballs,4,5,61,Intermediate,2021nationals
Tottenham HotServes,2,6,61,Intermediate,2021nationals
Tuffy’s Diner,2,6,61,Intermediate,2021nationals
Blues Birds,1,7,61,Intermediate,2021nationals
Pocket Monsters,3,5,65,Intermediate,2021nationals
Edeez Almonds,2,7,66,Intermediate,2021nationals
Spikal Ginsberg,2,7,67,Intermediate,2021nationals
Blue-footed Boobies,2,8,68,Intermediate,2021nationals
Freaky Flyers,1,7,69,Intermediate,2021nationals
Gander Flamingo Yak,0,7,70,Intermediate,2021nationals
U60's,1,7,70,Intermediate,2021nationals
Slutty Sloths,0,7,70,Intermediate,2021nationals
Big Balls,0,7,73,Intermediate,2021nationals
Perfect Strangers,0,7,73,Intermediate,2021nationals
SpikeRats,4,2,1,Beginner,2021nationals
Soccer Bros,7,1,2,Beginner,2021nationals
Carroll²,7,2,3,Beginner,2021nationals
Smash Bros,5,3,4,Beginner,2021nationals
Never Lait,5,2,5,Beginner,2021nationals
RIM JOB!,4,2,6,Beginner,2021nationals
Diamond Dogs,5,1,6,Beginner,2021nationals
e squared,5,3,6,Beginner,2021nationals
Spike Squad,5,2,9,Beginner,2021nationals
ONX,1,3,10,Beginner,2021nationals
Outta Pocket,0,5,10,Beginner,2021nationals
Straight Outta Little Compton,1,4,10,Beginner,2021nationals
No Regrets,0,5,10,Beginner,2021nationals
MOBI,2,6,10,Beginner,2021nationals
Ball Whackers,2,5,15,Beginner,2021nationals
Baba Yagas,0,7,15,Beginner,2021nationals
Knights of the Roundnet,9,0,1,High School,2021nationals
Certified Spike Boys,9,1,2,High School,2021nationals
Noah/IIan,7,2,3,High School,2021nationals
Brisket N Biryani,7,2,4,High School,2021nationals
Philly Fatties,4,4,5,High School,2021nationals
5am homies,4,3,5,High School,2021nationals
Net ninjas,5,2,5,High School,2021nationals
M&M,6,3,5,High School,2021nationals
Untouchaballs,4,2,9,High School,2021nationals
Red White and Blue Balls,6,3,10,High School,2021nationals
PORKCHOP,2,2,10,High School,2021nationals
PT Highlight Reel,2,5,10,High School,2021nationals
Sets [Within the Context of Marriage],3,3,10,High School,2021nationals
Drop Dead,3,5,14,High School,2021nationals
Quid(d),4,5,14,High School,2021nationals
Spiketacular,3,5,14,High School,2021nationals
Nasty ninjas,4,5,17,High School,2021nationals
Rounding Ringers,3,6,18,High School,2021nationals
E & T,1,8,19,High School,2021nationals
2 Amigos,0,5,19,High School,2021nationals
White Rice,1,7,21,High School,2021nationals
Flutophones,0,7,22,High School,2021nationals
The Homeschoolers,3,5,22,High School,2021nationals
