Team Name,Wins,Losses,Result,Division,Tournament
11:1,6,1,1,Women's Advanced 4.0+,nashvillecup2023
rudyTOOTYcowboycat,6,1,2,Women's Advanced 4.0+,nashvillecup2023
:-),5,3,3,Women's Advanced 4.0+,nashvillecup2023
The Only Ten-I-See,2,6,4,Women's Advanced 4.0+,nashvillecup2023
AA batteries,2,5,5,Women's Advanced 4.0+,nashvillecup2023
CLE 🤝🏼 HHI,1,6,6,Women's Advanced 4.0+,nashvillecup2023
SpikeBallrz,8,0,1,Intermediate 3.0,nashvillecup2023
The bad weather boys 🌪,7,2,2,Intermediate 3.0,nashvillecup2023
Nacho y esqueleto,6,3,3,Intermediate 3.0,nashvillecup2023
The SWAT Team,3,6,4,Intermediate 3.0,nashvillecup2023
Scrubs,3,6,5,Intermediate 3.0,nashvillecup2023
The lone wolves,0,8,6,Intermediate 3.0,nashvillecup2023
Weebs,3,5,7,Intermediate 3.0,nashvillecup2023
Living Water,8,1,1,Mixed,nashvillecup2023
Little Bear,8,1,2,Mixed,nashvillecup2023
Casual Aliens,7,1,3,Mixed,nashvillecup2023
Bumfuzzle,7,1,0,Mixed,nashvillecup2023
Avec Dream,6,3,5,Mixed,nashvillecup2023
Swiss Cheese,5,4,5,Mixed,nashvillecup2023
Dave & Buster,4,4,5,Mixed,nashvillecup2023
iPad Kids,5,3,5,Mixed,nashvillecup2023
Shrimp Fried Rice,4,4,9,Mixed,nashvillecup2023
Jamm’n Jelly,5,3,9,Mixed,nashvillecup2023
The Rowing Ducks,3,5,9,Mixed,nashvillecup2023
Evanko/Kuntz,4,4,9,Mixed,nashvillecup2023
Gunter/Arledge,1,6,13,Mixed,nashvillecup2023
Timan/Simon,1,6,13,Mixed,nashvillecup2023
Spikehawk,0,7,13,Mixed,nashvillecup2023
Roundnet Hero's,0,7,13,Mixed,nashvillecup2023
