Team Name,Wins,Losses,Result,Division,Tournament
Twin Towers,9,0,1,Advanced 4.0,sts22philadelphiapa
The 410,8,1,2,Advanced 4.0,sts22philadelphiapa
Hard Hitters,6,3,3,Advanced 4.0,sts22philadelphiapa
The Engineers,6,3,4,Advanced 4.0,sts22philadelphiapa
"Lean, Mean, Spik'n Machine",6,2,5,Advanced 4.0,sts22philadelphiapa
Spikological Warfare,5,2,6,Advanced 4.0,sts22philadelphiapa
Tweeners,4,3,6,Advanced 4.0,sts22philadelphiapa
BallBQ,4,4,6,Advanced 4.0,sts22philadelphiapa
Slime Groove,3,6,9,Advanced 4.0,sts22philadelphiapa
Natty Market,5,3,9,Advanced 4.0,sts22philadelphiapa
Sass to the Grass,2,6,11,Advanced 4.0,sts22philadelphiapa
Sharpshooters,3,5,11,Advanced 4.0,sts22philadelphiapa
Spiked Punch,2,7,13,Advanced 4.0,sts22philadelphiapa
Gabris Ni,2,5,14,Advanced 4.0,sts22philadelphiapa
The Lads,3,4,14,Advanced 4.0,sts22philadelphiapa
Pocket Monsters,2,6,14,Advanced 4.0,sts22philadelphiapa
Dora and Spongebob: The Remix,0,6,17,Advanced 4.0,sts22philadelphiapa
Chspikers,1,5,17,Advanced 4.0,sts22philadelphiapa
Biggie Smalls,6,0,1,Women's Advanced 4.0+,sts22philadelphiapa
Ambulating Amigas,4,2,2,Women's Advanced 4.0+,sts22philadelphiapa
THE BOYS,5,1,3,Women's Advanced 4.0+,sts22philadelphiapa
$$ KA-CHING $$,2,4,4,Women's Advanced 4.0+,sts22philadelphiapa
FLX roundnet,2,4,5,Women's Advanced 4.0+,sts22philadelphiapa
Sets on the Beach,3,3,6,Women's Advanced 4.0+,sts22philadelphiapa
Spike Squad,2,4,7,Women's Advanced 4.0+,sts22philadelphiapa
Spike Sharks,0,6,8,Women's Advanced 4.0+,sts22philadelphiapa
Bruh spikeball,10,0,1,Intermediate 3.0,sts22philadelphiapa
Old man and me,9,1,2,Intermediate 3.0,sts22philadelphiapa
Soft Clutch,7,3,3,Intermediate 3.0,sts22philadelphiapa
Balloon Knots,7,3,4,Intermediate 3.0,sts22philadelphiapa
The Midnight Express,9,1,5,Intermediate 3.0,sts22philadelphiapa
White Rice,6,4,6,Intermediate 3.0,sts22philadelphiapa
Big Chief,6,3,7,Intermediate 3.0,sts22philadelphiapa
M&M Spikes,8,2,7,Intermediate 3.0,sts22philadelphiapa
Preferences,7,3,9,Intermediate 3.0,sts22philadelphiapa
Ukrainian Bros,6,4,10,Intermediate 3.0,sts22philadelphiapa
Spikeghetti and Meatballs,4,6,11,Intermediate 3.0,sts22philadelphiapa
D.N.,7,3,11,Intermediate 3.0,sts22philadelphiapa
"Colby jack, Swiss cheese",3,5,13,Intermediate 3.0,sts22philadelphiapa
MCFYHTSWHYSOMNYK,5,4,13,Intermediate 3.0,sts22philadelphiapa
Aces Only,7,2,13,Intermediate 3.0,sts22philadelphiapa
Jiggly tickles,4,4,13,Intermediate 3.0,sts22philadelphiapa
Freaky Flyers,6,4,17,Intermediate 3.0,sts22philadelphiapa
Big Bang,2,6,18,Intermediate 3.0,sts22philadelphiapa
Puffin Pack,2,4,18,Intermediate 3.0,sts22philadelphiapa
Green Lizards,2,5,18,Intermediate 3.0,sts22philadelphiapa
Pink Fla-Wangos,3,3,18,Intermediate 3.0,sts22philadelphiapa
RIM JOB!,2,6,18,Intermediate 3.0,sts22philadelphiapa
Good Guys,3,4,18,Intermediate 3.0,sts22philadelphiapa
Greece Ballz,5,2,18,Intermediate 3.0,sts22philadelphiapa
Two Hot Men,4,5,18,Intermediate 3.0,sts22philadelphiapa
Salvagetitle,3,6,26,Intermediate 3.0,sts22philadelphiapa
Spikeual Offenders,2,7,26,Intermediate 3.0,sts22philadelphiapa
Angry Chickens,2,5,26,Intermediate 3.0,sts22philadelphiapa
Dim Sum Papis,3,4,26,Intermediate 3.0,sts22philadelphiapa
Cake Thieves,2,6,26,Intermediate 3.0,sts22philadelphiapa
SpikeRats,2,5,26,Intermediate 3.0,sts22philadelphiapa
Free Ballin',1,6,33,Intermediate 3.0,sts22philadelphiapa
Hood Rats,0,6,33,Intermediate 3.0,sts22philadelphiapa
Spikey spikey,1,5,33,Intermediate 3.0,sts22philadelphiapa
Jake and James,0,7,33,Intermediate 3.0,sts22philadelphiapa
Cam Jam,0,7,33,Intermediate 3.0,sts22philadelphiapa
Village Idiots,6,2,1,Coed Advanced 4.0+,sts22philadelphiapa
Allison & Gabriel,6,1,2,Coed Advanced 4.0+,sts22philadelphiapa
$$Mo Money Mo Problems$$,4,3,3,Coed Advanced 4.0+,sts22philadelphiapa
$$ No Money No Problems $$,2,6,4,Coed Advanced 4.0+,sts22philadelphiapa
Flotato,3,3,5,Coed Advanced 4.0+,sts22philadelphiapa
Going to Tampa?,0,6,5,Coed Advanced 4.0+,sts22philadelphiapa
Post Marital Sets,7,1,1,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Jumbo Shrimp,7,1,2,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Kings of Roundnet (KOR),6,2,3,Coed Intermediate 2.0-3.0,sts22philadelphiapa
She's Always Right,5,2,4,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Wet Experience,5,1,5,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Bonnie and Clyde,3,3,5,Coed Intermediate 2.0-3.0,sts22philadelphiapa
KCL,4,2,5,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Sass to the Grass,3,3,5,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Step Siblings,3,4,9,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Crabapples,2,4,10,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Ball Busters,1,4,10,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Ding Ding Zwilling to Win,0,5,10,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Rim Jim & Jane,2,4,10,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Noah's Ark,0,6,14,Coed Intermediate 2.0-3.0,sts22philadelphiapa
Old Money,0,6,14,Coed Intermediate 2.0-3.0,sts22philadelphiapa
