Team Name,Wins,Losses,Result,Division,Tournament
Setting Ducks,8,2,9,Contender 4.5+,sts22saltlakecityut
Sugar & Spikes,5,4,10,Contender 4.5+,sts22saltlakecityut
Team Name - Coming Soon,4,4,11,Contender 4.5+,sts22saltlakecityut
Elevate,6,2,11,Contender 4.5+,sts22saltlakecityut
7 Serves of Highly Cracked Nerds,5,3,13,Contender 4.5+,sts22saltlakecityut
Caught in 4k,4,3,13,Contender 4.5+,sts22saltlakecityut
What Hertz the MOst,4,4,13,Contender 4.5+,sts22saltlakecityut
TVR Los Chupacabras,3,4,13,Contender 4.5+,sts22saltlakecityut
Cote / Barlow,5,4,17,Contender 4.5+,sts22saltlakecityut
Blind date bottom feeders,3,6,18,Contender 4.5+,sts22saltlakecityut
We Might Be Spiked,4,5,19,Contender 4.5+,sts22saltlakecityut
Momentum,4,4,19,Contender 4.5+,sts22saltlakecityut
John of a Mitch,3,5,21,Contender 4.5+,sts22saltlakecityut
Orange Chicken,1,6,21,Contender 4.5+,sts22saltlakecityut
GentleMenAce,3,5,21,Contender 4.5+,sts22saltlakecityut
Pocket Squares,3,5,21,Contender 4.5+,sts22saltlakecityut
Jam & Butter,2,5,25,Contender 4.5+,sts22saltlakecityut
Cypress Boys,1,6,25,Contender 4.5+,sts22saltlakecityut
Sodi Time,4,3,25,Contender 4.5+,sts22saltlakecityut
Psychball,1,6,25,Contender 4.5+,sts22saltlakecityut
washed boomball,1,5,25,Contender 4.5+,sts22saltlakecityut
Waste and Vent,1,7,25,Contender 4.5+,sts22saltlakecityut
C o g n i t i v e,1,6,25,Contender 4.5+,sts22saltlakecityut
Double D's,2,4,25,Contender 4.5+,sts22saltlakecityut
Main Main Introverts,0,6,33,Contender 4.5+,sts22saltlakecityut
Foreshkin,8,0,1,Advanced 4.0,sts22saltlakecityut
AICE,8,1,2,Advanced 4.0,sts22saltlakecityut
Short Stop,7,2,3,Advanced 4.0,sts22saltlakecityut
Rakes,4,5,4,Advanced 4.0,sts22saltlakecityut
Stranger Danger,7,2,5,Advanced 4.0,sts22saltlakecityut
MCT,7,2,6,Advanced 4.0,sts22saltlakecityut
it's mental,5,3,7,Advanced 4.0,sts22saltlakecityut
Crust Lust,3,5,8,Advanced 4.0,sts22saltlakecityut
Hot Pockets,6,3,9,Advanced 4.0,sts22saltlakecityut
Night Hawks,3,5,10,Advanced 4.0,sts22saltlakecityut
Spiked Punch,4,5,11,Advanced 4.0,sts22saltlakecityut
Cody browser sucks,4,5,12,Advanced 4.0,sts22saltlakecityut
RRP Safe Sets,3,6,13,Advanced 4.0,sts22saltlakecityut
well rounded,2,7,14,Advanced 4.0,sts22saltlakecityut
Mike’s Soft Lemonade,0,7,15,Advanced 4.0,sts22saltlakecityut
Simpson Bros,1,8,15,Advanced 4.0,sts22saltlakecityut
BOOYAH,0,6,17,Advanced 4.0,sts22saltlakecityut
Mamacitas,7,1,1,Women's Advanced 4.0+,sts22saltlakecityut
Anderson/Savage,7,1,2,Women's Advanced 4.0+,sts22saltlakecityut
Willy Nilly,6,1,3,Women's Advanced 4.0+,sts22saltlakecityut
Sandy Cheeks,4,3,4,Women's Advanced 4.0+,sts22saltlakecityut
Spice Rack,4,3,5,Women's Advanced 4.0+,sts22saltlakecityut
Small & Smaller,4,3,5,Women's Advanced 4.0+,sts22saltlakecityut
The X’s,4,5,7,Women's Advanced 4.0+,sts22saltlakecityut
XX,2,6,8,Women's Advanced 4.0+,sts22saltlakecityut
Fricklebit,3,5,9,Women's Advanced 4.0+,sts22saltlakecityut
Punzie,0,6,10,Women's Advanced 4.0+,sts22saltlakecityut
TBD,0,7,11,Women's Advanced 4.0+,sts22saltlakecityut
Buttery Coconut,7,0,1,Intermediate 3.0,sts22saltlakecityut
Ball boys,6,1,2,Intermediate 3.0,sts22saltlakecityut
The RM’s,5,2,3,Intermediate 3.0,sts22saltlakecityut
Smash Bros,4,3,4,Intermediate 3.0,sts22saltlakecityut
Sweet and Sour,4,3,5,Intermediate 3.0,sts22saltlakecityut
Huckin' Hard,3,4,6,Intermediate 3.0,sts22saltlakecityut
Weenie Hut Jr’s,2,5,7,Intermediate 3.0,sts22saltlakecityut
team2bitter,2,5,7,Intermediate 3.0,sts22saltlakecityut
Spike Tyson,1,5,9,Intermediate 3.0,sts22saltlakecityut
Kati and Haley,0,6,10,Intermediate 3.0,sts22saltlakecityut
pinto.,7,0,1,Coed Advanced 4.0+,sts22saltlakecityut
WonkTea,5,2,2,Coed Advanced 4.0+,sts22saltlakecityut
Camille’s Pet,6,1,3,Coed Advanced 4.0+,sts22saltlakecityut
Spicy Sauce,3,4,4,Coed Advanced 4.0+,sts22saltlakecityut
Kirstie/Lindros,4,2,5,Coed Advanced 4.0+,sts22saltlakecityut
Sarah l’observatrice,3,3,5,Coed Advanced 4.0+,sts22saltlakecityut
Mooshna!,1,6,7,Coed Advanced 4.0+,sts22saltlakecityut
Try Hards TVR,2,5,7,Coed Advanced 4.0+,sts22saltlakecityut
Spicy Moose,0,5,9,Coed Advanced 4.0+,sts22saltlakecityut
“The” “Destroyer”,1,4,9,Coed Advanced 4.0+,sts22saltlakecityut
Demon Spiker Corp,8,0,1,Coed Intermediate 2.0-3.0,sts22saltlakecityut
The Complex Oreo,7,2,2,Coed Intermediate 2.0-3.0,sts22saltlakecityut
Out of Spite Spike,5,4,3,Coed Intermediate 2.0-3.0,sts22saltlakecityut
SummerTime,3,6,4,Coed Intermediate 2.0-3.0,sts22saltlakecityut
Super Spike Bros,2,5,5,Coed Intermediate 2.0-3.0,sts22saltlakecityut
B squared,2,5,6,Coed Intermediate 2.0-3.0,sts22saltlakecityut
Benlee,1,6,6,Coed Intermediate 2.0-3.0,sts22saltlakecityut
