Team Name,Wins,Losses,Result,Division,Tournament
Bag of Chips,8,0,1,Mixed,atlslam23
Chapped Lips,7,2,2,Mixed,atlslam23
Living Water,6,2,3,Mixed,atlslam23
"Gabraham Lincoln, Nebraska",5,3,4,Mixed,atlslam23
Little Bear,5,1,5,Mixed,atlslam23
Jaskier’s Groupies,5,1,5,Mixed,atlslam23
Good Jam,4,2,5,Mixed,atlslam23
pinto.,5,1,5,Mixed,atlslam23
Juggernauts,4,3,9,Mixed,atlslam23
Helm/Frag,3,3,9,Mixed,atlslam23
Donkey Hoté,2,4,9,Mixed,atlslam23
2 Players With Souls,3,3,9,Mixed,atlslam23
Straight butter,3,3,9,Mixed,atlslam23
TRP Rigid,4,2,9,Mixed,atlslam23
Baarrrbosssa and Em,3,3,9,Mixed,atlslam23
Coup de Tête,2,5,9,Mixed,atlslam23
Jumbo Shrimp,1,5,17,Mixed,atlslam23
Torn Cuffs,2,3,17,Mixed,atlslam23
First day out,0,5,17,Mixed,atlslam23
SalaSlander,2,3,17,Mixed,atlslam23
Buckeyes,0,5,17,Mixed,atlslam23
gorm + groove,2,3,17,Mixed,atlslam23
Biggie smalls,1,5,17,Mixed,atlslam23
Tricky Wicky,1,5,17,Mixed,atlslam23
Seven Shocks,0,6,17,Mixed,atlslam23
