Team Name,Wins,Losses,Result,Division,Tournament
$$ KA-CHING $$,2,6,9,Women's Advanced 4.0+,saltlakecity2023
BK Whoppers,2,6,11,Women's Advanced 4.0+,saltlakecity2023
Loopy Juice,0,8,11,Women's Advanced 4.0+,saltlakecity2023
Don’t Care,10,0,1,Contender 4.5+,saltlakecity2023
Ace High,8,2,2,Contender 4.5+,saltlakecity2023
LL Unfinished Business,6,3,3,Contender 4.5+,saltlakecity2023
Blind Date,8,2,4,Contender 4.5+,saltlakecity2023
American Spikers,8,1,5,Contender 4.5+,saltlakecity2023
come to brazil,7,2,6,Contender 4.5+,saltlakecity2023
Mandy,7,2,7,Contender 4.5+,saltlakecity2023
Rice Farmers,6,2,7,Contender 4.5+,saltlakecity2023
Dizzy,5,3,9,Contender 4.5+,saltlakecity2023
PSR Pacific Fusion,5,2,9,Contender 4.5+,saltlakecity2023
washed boomball,4,2,9,Contender 4.5+,saltlakecity2023
PSR S/T,4,3,9,Contender 4.5+,saltlakecity2023
Lil Sebastian,4,2,9,Contender 4.5+,saltlakecity2023
Narayan/Ruehrwein,6,1,9,Contender 4.5+,saltlakecity2023
Just BARly,5,3,9,Contender 4.5+,saltlakecity2023
Joy Ride,4,4,9,Contender 4.5+,saltlakecity2023
Uhh dat way,5,3,17,Contender 4.5+,saltlakecity2023
RRP Monkey Business,4,3,17,Contender 4.5+,saltlakecity2023
pure filth,3,3,17,Contender 4.5+,saltlakecity2023
Consciousness,3,3,17,Contender 4.5+,saltlakecity2023
Felt Mo Up,5,4,17,Contender 4.5+,saltlakecity2023
Hooked On Phonics,3,4,17,Contender 4.5+,saltlakecity2023
Tombstone,3,4,17,Contender 4.5+,saltlakecity2023
Threat Level Midnight,3,4,17,Contender 4.5+,saltlakecity2023
"The young, the old, the elite",4,5,25,Contender 4.5+,saltlakecity2023
Mario & Luigi,3,5,25,Contender 4.5+,saltlakecity2023
"Rain Drop, Drop Shot",2,5,25,Contender 4.5+,saltlakecity2023
Ryker/Seth,2,5,25,Contender 4.5+,saltlakecity2023
Mixed nuts,3,6,25,Contender 4.5+,saltlakecity2023
Irritable Ball Shmackers,2,6,25,Contender 4.5+,saltlakecity2023
Dalinqwents,2,6,25,Contender 4.5+,saltlakecity2023
TheGOATGene,2,5,25,Contender 4.5+,saltlakecity2023
Biggie Small,4,4,33,Contender 4.5+,saltlakecity2023
PSR Cut Serve Hashiras,3,5,34,Contender 4.5+,saltlakecity2023
UIdaho1,4,4,35,Contender 4.5+,saltlakecity2023
Main Main Introverts,2,5,36,Contender 4.5+,saltlakecity2023
Net worth,4,5,37,Contender 4.5+,saltlakecity2023
The Beach Boyz,3,6,37,Contender 4.5+,saltlakecity2023
RRP Safe Sets,1,6,37,Contender 4.5+,saltlakecity2023
Fresh Cuts,1,6,37,Contender 4.5+,saltlakecity2023
BLANK.,1,6,41,Contender 4.5+,saltlakecity2023
Daniel/Preston,1,5,41,Contender 4.5+,saltlakecity2023
RRP Clean Combo,0,7,41,Contender 4.5+,saltlakecity2023
guppy sauce,0,6,41,Contender 4.5+,saltlakecity2023
ASL Flemming/Peterson,9,1,1,Intermediate/Advanced 3.0-4.0,saltlakecity2023
Silly Gooses,6,4,2,Intermediate/Advanced 3.0-4.0,saltlakecity2023
Brim Breakers,7,3,3,Intermediate/Advanced 3.0-4.0,saltlakecity2023
Hart/Whittier,7,3,4,Intermediate/Advanced 3.0-4.0,saltlakecity2023
The Empire Spikes Back,6,4,5,Intermediate/Advanced 3.0-4.0,saltlakecity2023
Skewered Orbs ™,3,7,6,Intermediate/Advanced 3.0-4.0,saltlakecity2023
team dre,2,8,7,Intermediate/Advanced 3.0-4.0,saltlakecity2023
The Outfitters,0,10,8,Intermediate/Advanced 3.0-4.0,saltlakecity2023
Golden Hour,8,1,1,Mixed Advanced 4.0+,saltlakecity2023
TRP subtle,7,1,2,Mixed Advanced 4.0+,saltlakecity2023
Mixed Signals,7,1,3,Mixed Advanced 4.0+,saltlakecity2023
Killer Kim and Bosak Attack,6,2,4,Mixed Advanced 4.0+,saltlakecity2023
SoCalnadian,5,2,5,Mixed Advanced 4.0+,saltlakecity2023
Chapped Lips,5,2,5,Mixed Advanced 4.0+,saltlakecity2023
"Gabraham Lincoln, Nebraska",5,3,5,Mixed Advanced 4.0+,saltlakecity2023
fractal,5,1,5,Mixed Advanced 4.0+,saltlakecity2023
Cool & Collected,7,2,9,Mixed Advanced 4.0+,saltlakecity2023
Mommy’s Little Play Pen,6,2,9,Mixed Advanced 4.0+,saltlakecity2023
pinto.,4,3,9,Mixed Advanced 4.0+,saltlakecity2023
Yorking the Glork,4,4,9,Mixed Advanced 4.0+,saltlakecity2023
The Outsiders,2,5,13,Mixed Advanced 4.0+,saltlakecity2023
Transcontinental Fry Sauce,2,5,13,Mixed Advanced 4.0+,saltlakecity2023
Kosche/Ngai,3,4,13,Mixed Advanced 4.0+,saltlakecity2023
Conundrum,2,5,13,Mixed Advanced 4.0+,saltlakecity2023
Corinthians 5:10,2,5,17,Mixed Advanced 4.0+,saltlakecity2023
Ohioans,3,3,17,Mixed Advanced 4.0+,saltlakecity2023
Chang/Rose,1,5,17,Mixed Advanced 4.0+,saltlakecity2023
Fried Hail,2,5,17,Mixed Advanced 4.0+,saltlakecity2023
Po Boy and Girl,1,4,17,Mixed Advanced 4.0+,saltlakecity2023
Jumbo Shrimp,1,4,17,Mixed Advanced 4.0+,saltlakecity2023
Try Hards TVR,2,5,17,Mixed Advanced 4.0+,saltlakecity2023
Briqueños,1,6,17,Mixed Advanced 4.0+,saltlakecity2023
Big Rotate,1,6,17,Mixed Advanced 4.0+,saltlakecity2023
Becceños,1,7,17,Mixed Advanced 4.0+,saltlakecity2023
