Team Name,Wins,Losses,Result,Division,Tournament
KABRIT,7,3,7,Intermediate,2021saltlakecity
StarBoys,5,4,8,Intermediate,2021saltlakecity
Thicc n Thinn,7,3,9,Intermediate,2021saltlakecity
*Monkey Noises*,5,5,10,Intermediate,2021saltlakecity
BOOYAH,5,5,11,Intermediate,2021saltlakecity
Your Mom Sus,2,3,12,Intermediate,2021saltlakecity
The Moppers,6,4,13,Intermediate,2021saltlakecity
Sleepy Joe.,2,3,14,Intermediate,2021saltlakecity
Team,2,7,15,Intermediate,2021saltlakecity
Simps not Pimps,1,3,15,Intermediate,2021saltlakecity
Locals Only,6,3,17,Intermediate,2021saltlakecity
The Homewreckers,2,2,18,Intermediate,2021saltlakecity
MorGang,2,7,19,Intermediate,2021saltlakecity
White 5,3,5,19,Intermediate,2021saltlakecity
U60's,3,5,21,Intermediate,2021saltlakecity
The Knights of the Night,2,8,22,Intermediate,2021saltlakecity
Akatsuki,3,7,23,Intermediate,2021saltlakecity
How I set your mother,0,4,24,Intermediate,2021saltlakecity
Mermaid Man and Barnacle Boy,0,7,25,Intermediate,2021saltlakecity
Serves You Right,1,6,26,Intermediate,2021saltlakecity
Razmataz,2,4,26,Intermediate,2021saltlakecity
Dad Jeans,5,5,1,Beginner,2021saltlakecity
Sexy samurai,2,1,2,Beginner,2021saltlakecity
8 eyes,6,3,3,Beginner,2021saltlakecity
Frickas,5,5,4,Beginner,2021saltlakecity
The Big Dingos,4,4,5,Beginner,2021saltlakecity
Los chicharrones,0,8,6,Beginner,2021saltlakecity
Spikeball Clubin Clothes,1,7,6,Beginner,2021saltlakecity
