Team Name,Wins,Losses,Result,Division,Tournament
Matt/Oli,1,5,25,Contender 4.5+,bcopen-sts-2023
Team Chaoss,0,6,25,Contender 4.5+,bcopen-sts-2023
mal’s leftovers,3,4,25,Contender 4.5+,bcopen-sts-2023
Out of system,0,7,25,Contender 4.5+,bcopen-sts-2023
Royalty,6,1,1,Women's Advanced 4.0+,bcopen-sts-2023
Morehouse/Lowe,6,1,2,Women's Advanced 4.0+,bcopen-sts-2023
Gapcha,6,1,3,Women's Advanced 4.0+,bcopen-sts-2023
YIP YIP!,4,3,4,Women's Advanced 4.0+,bcopen-sts-2023
Swamp water,4,4,5,Women's Advanced 4.0+,bcopen-sts-2023
Fruity Loops,2,5,6,Women's Advanced 4.0+,bcopen-sts-2023
Average Height,3,5,7,Women's Advanced 4.0+,bcopen-sts-2023
Andy & Mochi,2,5,8,Women's Advanced 4.0+,bcopen-sts-2023
cal andy special,1,4,9,Women's Advanced 4.0+,bcopen-sts-2023
Queens Court,0,5,9,Women's Advanced 4.0+,bcopen-sts-2023
Joseph/Riley,8,1,1,Advanced 4.0,bcopen-sts-2023
Ball busters,8,1,2,Advanced 4.0,bcopen-sts-2023
The Mooses,6,4,3,Advanced 4.0,bcopen-sts-2023
Toggle Mode,6,3,4,Advanced 4.0,bcopen-sts-2023
Saoul l'effet de la bière,4,4,5,Advanced 4.0,bcopen-sts-2023
PSR Showtime,5,3,6,Advanced 4.0,bcopen-sts-2023
Hard hitters,5,1,6,Advanced 4.0,bcopen-sts-2023
Stupid Sexy Spikers,4,4,6,Advanced 4.0,bcopen-sts-2023
Double Fault in Our Stars,2,5,9,Advanced 4.0,bcopen-sts-2023
Dubs_r_us,2,5,10,Advanced 4.0,bcopen-sts-2023
Papis,0,6,10,Advanced 4.0,bcopen-sts-2023
The Aluminum Monster and Fatty Magoo,0,7,10,Advanced 4.0,bcopen-sts-2023
UBC SoftLandscape Crew,1,7,10,Advanced 4.0,bcopen-sts-2023
Gym Class Heroes,5,1,1,Intermediate 3.0,bcopen-sts-2023
Free and Wild,5,1,2,Intermediate 3.0,bcopen-sts-2023
Monkey King,3,3,3,Intermediate 3.0,bcopen-sts-2023
Bandidos,2,5,4,Intermediate 3.0,bcopen-sts-2023
Blaked Beans,9,0,1,Mixed Advanced 4.0+,bcopen-sts-2023
Princess,8,1,2,Mixed Advanced 4.0+,bcopen-sts-2023
Ed SheerDianne,6,2,3,Mixed Advanced 4.0+,bcopen-sts-2023
Nelson / Lowe,6,3,4,Mixed Advanced 4.0+,bcopen-sts-2023
Mixed Signals,5,1,5,Mixed Advanced 4.0+,bcopen-sts-2023
Not Quite Confused,3,3,5,Mixed Advanced 4.0+,bcopen-sts-2023
Flotato,5,2,5,Mixed Advanced 4.0+,bcopen-sts-2023
The COVID gods brought us together,4,3,5,Mixed Advanced 4.0+,bcopen-sts-2023
Big WR Rizz,6,3,9,Mixed Advanced 4.0+,bcopen-sts-2023
Slurpin more than just noodles 🍜 🥢,3,5,9,Mixed Advanced 4.0+,bcopen-sts-2023
Swing and a miss,3,4,9,Mixed Advanced 4.0+,bcopen-sts-2023
Dee Dee!,2,5,9,Mixed Advanced 4.0+,bcopen-sts-2023
Creed Keats a Matayto,1,6,13,Mixed Advanced 4.0+,bcopen-sts-2023
yodelAaleigHEEHOO,1,6,13,Mixed Advanced 4.0+,bcopen-sts-2023
Lucas/Sye,1,7,13,Mixed Advanced 4.0+,bcopen-sts-2023
Adrian/Fiona,1,7,13,Mixed Advanced 4.0+,bcopen-sts-2023
A Good Player and Hu?,0,6,17,Mixed Advanced 4.0+,bcopen-sts-2023
Adam & Eve's Broken Boners,7,0,1,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Blackjack🃏,5,1,2,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Lulu Limón,6,2,3,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
knee high,4,3,4,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Macca's Fan Club,3,3,5,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Hats Off,3,2,6,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Soy Milk,3,3,6,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Drop it Like it’s Hot,3,2,6,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
ChoosChoos🚂,2,3,9,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
This Little Pig,1,4,10,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Desley,0,4,10,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
Jess/Ian,1,5,10,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
PoonJohnbi,0,6,13,Mixed Intermediate 2.0-3.0,bcopen-sts-2023
