Team Name,Wins,Losses,Result,Division,Tournament
Victory Laps,0,8,29,Contenders 4.5,rivercup
Royalty,8,0,1,Women's Advanced 4.0+,rivercup
Jam Sesh,6,2,2,Women's Advanced 4.0+,rivercup
Have MORE-FON,6,3,3,Women's Advanced 4.0+,rivercup
Princesses of the Realm,5,4,4,Women's Advanced 4.0+,rivercup
Yang YANG!!!,6,2,5,Women's Advanced 4.0+,rivercup
THE BOYS,5,3,6,Women's Advanced 4.0+,rivercup
Hispanimals,4,4,7,Women's Advanced 4.0+,rivercup
Tang/Brubacher,2,6,7,Women's Advanced 4.0+,rivercup
The Manatees,2,4,9,Women's Advanced 4.0+,rivercup
Queens of the Rim,0,6,9,Women's Advanced 4.0+,rivercup
The Ragers,1,5,9,Women's Advanced 4.0+,rivercup
The Pufferfish,0,6,9,Women's Advanced 4.0+,rivercup
Quality Control,8,1,1,Advanced 4.0,rivercup
Eggplant Eddie & Rutabaga Richard,7,2,2,Advanced 4.0,rivercup
Pas de bras pas de chocolat,8,2,3,Advanced 4.0,rivercup
Bread Winners,6,3,4,Advanced 4.0,rivercup
Insane Cut Form,5,3,5,Advanced 4.0,rivercup
FCR Liquid Lanes,4,4,5,Advanced 4.0,rivercup
Spike Daddy,3,5,5,Advanced 4.0,rivercup
Fresh Boyz,4,4,5,Advanced 4.0,rivercup
Ambiflextrous,3,5,9,Advanced 4.0,rivercup
BIGGIE smalls,3,4,10,Advanced 4.0,rivercup
Mullet Monz,2,6,10,Advanced 4.0,rivercup
Rec Bros,4,4,10,Advanced 4.0,rivercup
JUSTFORFUN,0,8,13,Advanced 4.0,rivercup
Bleary Villagers,9,0,1,Intermediate 3.0,rivercup
ROLL UP THE RIM,7,2,2,Intermediate 3.0,rivercup
J squared,7,1,3,Intermediate 3.0,rivercup
Couple of Rookies,6,3,4,Intermediate 3.0,rivercup
The Ultimate Palline,6,2,5,Intermediate 3.0,rivercup
Spike's Hard Lemonade,5,4,6,Intermediate 3.0,rivercup
JEMS IN-LAW,5,3,7,Intermediate 3.0,rivercup
Spike-a-delic,3,4,7,Intermediate 3.0,rivercup
SpikeLoo,5,5,9,Intermediate 3.0,rivercup
JuDan,5,4,10,Intermediate 3.0,rivercup
Sibling Rivalry,5,4,11,Intermediate 3.0,rivercup
Soapy Stairstumblers,2,8,12,Intermediate 3.0,rivercup
SpikeBall Busters,4,5,13,Intermediate 3.0,rivercup
PJ Tucker,5,3,14,Intermediate 3.0,rivercup
COAH Ballers,4,6,15,Intermediate 3.0,rivercup
All I do is WingWingWing no matter Wuat,3,5,16,Intermediate 3.0,rivercup
biznasty,3,5,17,Intermediate 3.0,rivercup
Dat ace doe,2,5,18,Intermediate 3.0,rivercup
Climbing to the top,3,4,19,Intermediate 3.0,rivercup
CrimeSpikers,0,8,20,Intermediate 3.0,rivercup
Princess,9,0,1,Mixed Advanced 4.0+,rivercup
Mixed Signals,6,2,2,Mixed Advanced 4.0+,rivercup
Trevor Barbosa Fan Club,8,1,3,Mixed Advanced 4.0+,rivercup
Halfy Lams,5,3,4,Mixed Advanced 4.0+,rivercup
GFD supporters,5,2,5,Mixed Advanced 4.0+,rivercup
GFD Touching Balls,4,3,5,Mixed Advanced 4.0+,rivercup
Low Light Bud Light,5,2,5,Mixed Advanced 4.0+,rivercup
How D 🤠,4,2,5,Mixed Advanced 4.0+,rivercup
Rach for the Cliff,3,4,9,Mixed Advanced 4.0+,rivercup
Saus,1,4,9,Mixed Advanced 4.0+,rivercup
Burrito Brawl,1,5,9,Mixed Advanced 4.0+,rivercup
Heart of the Cards,3,3,9,Mixed Advanced 4.0+,rivercup
Dream,1,6,9,Mixed Advanced 4.0+,rivercup
Robertson/Hutko,2,4,9,Mixed Advanced 4.0+,rivercup
Our Balls Dropped,1,5,9,Mixed Advanced 4.0+,rivercup
Bob’s Dogs,0,6,9,Mixed Advanced 4.0+,rivercup
RJ Function,0,6,17,Mixed Advanced 4.0+,rivercup
Beep boop,7,1,1,Mixed Intermediate 2.0-3.0,rivercup
Attention Diners,7,1,2,Mixed Intermediate 2.0-3.0,rivercup
BANGjali,6,2,3,Mixed Intermediate 2.0-3.0,rivercup
Going Up on a Tuesday,4,4,4,Mixed Intermediate 2.0-3.0,rivercup
Krafty Singles,5,3,5,Mixed Intermediate 2.0-3.0,rivercup
Grand master Olga,3,3,6,Mixed Intermediate 2.0-3.0,rivercup
The Great Wall-er,3,4,6,Mixed Intermediate 2.0-3.0,rivercup
The Last of You,4,4,6,Mixed Intermediate 2.0-3.0,rivercup
CaRriES aRe AllOwEd?!,3,4,9,Mixed Intermediate 2.0-3.0,rivercup
Tricycles,1,6,10,Mixed Intermediate 2.0-3.0,rivercup
Love at First Spike,1,7,11,Mixed Intermediate 2.0-3.0,rivercup
Advanced(reg/mixed) or Contender,0,0,0,Free Agents,rivercup
Brad Yates (MIXED PARTNER),0,0,0,Free Agents,rivercup
Coed advanced/intermediate,0,0,0,Free Agents,rivercup
Following,0,0,0,Free Agents,rivercup
Mixed Intermediate (Sunday),0,0,0,Free Agents,rivercup
Nic Albornoz,0,0,0,Free Agents,rivercup
Premier,0,0,0,Free Agents,rivercup
The Four Horseman,0,0,0,Free Agents,rivercup
