,Name,Rating,Adjusted Rating,Games
1455,martin amadeus koppen,118.4391437494471,115.7275049627637,29
1687,ravi kandula,125.89395773261171,115.69330771673437,20
307,ivan zeng,115.62470900982827,115.62470900982827,63
431,mathias linnet,115.46290613752285,115.46290613752286,62
1588,serafin rieser,120.40132224515291,115.45554715541887,25
357,ethan groover,115.41462205562047,115.41462205562046,47
278,grant marshall,115.32967643890608,115.32967643890609,72
1156,aymeric sandoz,115.3116581837088,115.3116581837088,76
2079,artie singer,119.95930456781039,115.12068527864425,25
1137,michael capobianco,115.06512769350833,115.06512769350833,97
740,kyle jeung,115.03017418689794,115.03017418689794,95
1161,emery krulish,116.22360924001347,114.94279798422293,35
2607,allen ombougno,118.22440242161125,114.91087470859101,27
736,josh didonato,114.87064156980479,114.87064156980479,70
593,connor prelich,114.85967383947644,114.85967383947644,72
720,carter hodgson,116.8171929221745,114.8386996372128,30
1111,segeon jang,114.7795076866503,114.7795076866503,49
165,dylan mundy,114.72945956334914,114.72945956334914,100
1736,jake goodnow,118.68869702189347,114.72442795664334,26
64,louis mareschal,114.72048833410531,114.72048833410531,48
403,tyler stokes,114.68695797539245,114.68695797539245,67
445,lukas tapken,114.67381553970668,114.67381553970668,52
392,rafi moldovsky,114.61219376873365,114.61219376873365,71
731,mark elbourne,114.83226402413399,114.50982350187022,45
375,jack granger,116.30586050386215,114.49409822565525,32
283,levi rogers,114.48346531187232,114.48346531187232,85
699,ondra kasan,114.4731156937001,114.4731156937001,51
1292,edvin baggman,117.4581430556347,114.37729428111093,28
1007,jack w,116.000082537552,114.22229558893511,32
1323,josef quispe,114.1721164788,114.1721164788,55
25,taylor sanford,114.78218711251014,114.04307775688464,38
693,mitchell whelan,113.90254038266747,113.90254038266747,53
1220,karah hui,115.13271103718773,113.87165178408875,33
430,hjalte knudsen,113.72435631377566,113.72435631377566,55
1188,jonas eigenmann,119.04591639105082,113.68925240606778,23
1084,deryk kirchner,125.6633734713985,113.5864918377992,18
847,nathan goh,113.5733594768442,113.5733594768442,110
1020,nate wilson,113.8473087126287,113.52527827745129,42
2782,sam randall,114.74435057893766,113.51565469735952,33
1117,joey renaud,113.49230696991667,113.49230696991665,78
324,zachery geist,114.6146981086639,113.46090615271676,35
658,rouven felix,113.79442915360613,113.45797966205477,40
844,alex leblanc,114.6677155058495,113.44540588036205,33
999,alexandre bellemare,133.06214275135338,113.40357138568382,15
2335,marco navio ruiz,113.98883284780071,113.3064507576641,39
8,aske hammar,113.95218818378144,113.27159363823114,39
822,justin white,115.02980722318664,113.26159460869408,30
702,felix millton,122.9768561036033,113.2290989687413,19
525,thomas pence,113.18878970942593,113.18878970942593,48
878,ruben zapata,113.1883089297851,113.1883089297851,81
1488,nicola bazzani,113.084274195767,113.084274195767,54
493,kevin chen,113.08407024192086,113.08407024192086,80
668,blake clarke,113.76904786852623,113.06294284962746,37
360,evan bock,113.31512346577718,113.03182296650533,46
2446,connor reid,118.11177093791237,113.01783536162452,23
962,abel manley,118.10692812579548,113.0143545904155,23
1397,yanis bouchemoua,112.90493855603236,112.90493855603236,66
1704,nathaniel schrag,117.02184755964029,112.89533906033355,25
489,johannes mitterwald,113.473835583676,112.81657531130156,39
32,andreas christensen,113.02066803043643,112.71065212494985,41
1112,jalen butkus,119.93163737102473,112.68376923610664,21
905,jordan meredith,116.09050571476197,112.67736813890338,26
1531,joe laruffa,123.82581043965126,112.61366435040361,18
225,sully woodlee,125.95767099000608,112.60801162371725,17
850,lucas christiani,115.40488826316977,112.60399948804799,27
447,henry pleszkoch,117.43101354448054,112.52854098509539,23
577,drew banziger,112.81658535704044,112.5252993261986,43
631,julien blanchard,114.1353740404146,112.51990272151008,31
1335,mitch kelley,113.6236729881771,112.48836690582901,33
501,rasmus prufer,115.24804877766731,112.47567627263689,27
1068,chase bremner,112.76882564680446,112.45739087493118,40
2049,brad yates,112.45432907960253,112.45432907960253,57
108,patrick drucker,113.11570306106104,112.44310290408355,37
596,kade janikula,112.3161236140005,112.3161236140005,58
733,alec galbo,112.19681371220454,112.19681371220454,68
157,derek soetemans,112.13111038666105,112.13111038666105,65
603,isaiah milgroom,112.29793952228117,112.01844089677478,43
2012,ethan carr,114.60112381770752,111.9463740326698,27
1571,mikus jaunpetrovics,111.91996601747654,111.91996601747654,64
409,gilles hublet,114.53787848774394,111.89462785360868,27
143,roman peter,112.15516560091392,111.87891183725678,43
868,calyn kir,111.87089116704009,111.87089116704009,66
1276,nethaniel gabriel,111.8342823038714,111.8342823038714,99
838,david jindra,111.83383502750414,111.83383502750414,61
67,nathan montgomery,111.82359499704891,111.8235949970489,78
322,daniel haungs,112.88895661828032,111.81487690009028,33
20,federico grazi,112.09778658603341,111.8097440482707,41
1258,samuel mjones,116.09994476267188,111.70905073648863,24
13,isaac staats,111.6926565836246,111.69265658362458,48
566,austin ha,111.65526140454807,111.65526140454809,94
751,chris kaptur,111.62110144818952,111.62110144818953,50
1712,zeke friedeman,118.24286000391628,111.6090927297649,21
626,julia brochu,113.03729290960949,111.58870480854176,32
677,patricio duran,111.57516584111436,111.57516584111436,62
734,daniel sanchez,111.51073785306332,111.51073785306332,53
1733,gabriel skaggs,113.48045972284194,111.4980391753652,29
14,ethan ferland,112.91102357738265,111.47646540211791,32
1200,james mitchum,125.50169749815143,111.3340877769562,16
1154,merlin baumeler,111.29297944587455,111.29297944587455,51
930,anthony cho,111.57477959804918,111.29246790053577,40
453,jack bush,111.54359134549118,111.27513573280534,42
696,dylan mark,111.26808901641364,111.26808901641364,47
2336,andrew nakahara,117.44212309024428,111.09953287561,21
285,aleks essen,111.05919360986071,111.05919360986071,71
648,ali jenki,111.03014356187626,111.03014356187626,65
79,pj showalter,116.53317438328979,111.02211625552653,22
2267,zach bender,112.91955876436985,111.01962365196252,29
408,gauthier vandamme,110.99443104965202,110.99443104965202,52
793,douglas page,122.34682220434391,110.85417078496704,17
649,andrew thatcher,111.05843475881738,110.80126185744953,42
26,kannon forbush,110.78508910682548,110.78508910682547,93
1446,steven balamut,110.77228433428635,110.77228433428635,50
963,joel hoffler,120.18888056151218,110.68823088550644,18
2243,jack plater,111.58130773393862,110.64228278253817,34
801,john silva,111.21923246096839,110.62874654197006,36
892,owen lynch,111.51282603039814,110.57935364955506,34
583,brady price,111.9852654132518,110.57523418816334,30
321,bradley clark,110.57405393399641,110.57405393399641,93
1256,raffael jonas,111.46400679054939,110.5344927264508,34
1862,benson goates,111.85881404778966,110.50352101375657,31
1226,jake babbitt,111.05376422849034,110.50107601706581,38
2504,marius snoeck,115.74742564870492,110.49828376580328,22
156,brock .roundnet,110.49274640104032,110.49274640104032,72
267,dara akhavein,114.49677523355571,110.41955719911816,23
1581,sumer dass,112.68501132241383,110.37864562742949,27
1561,louis jouve,112.66653324661704,110.36352720177757,27
394,lucas cornut,110.20851942353268,110.20851942353268,63
136,jared dean katz,110.19405593750533,110.19405593750533,68
634,jerome renimel,110.18448861932085,110.18448861932085,49
812,keith fleischmann,111.93901822231457,110.18328024844477,29
1165,isaac holbrook,110.74391399879329,110.17844484096206,36
1192,conrad wagler,110.40485250181823,110.16287918782244,42
1240,angel hernandez,111.39533144907458,110.09300785489462,31
877,zachary troyer,109.98469889359308,109.98469889359308,48
1543,jason small,109.98033672064336,109.98033672064336,82
1001,tom eynard,109.96304003587859,109.96304003587859,56
2130,sascha lang,113.83438902401096,109.94346711100788,23
182,noah johnson,109.864333775948,109.86433377594801,76
1611,zach snover,120.27104904810793,109.845938109081,17
2101,cade wallace,111.89375273506903,109.79485519358626,28
442,brendan reesor,109.78331427308329,109.78331427308328,81
2580,connor anderson,116.14209995897419,109.78309088422678,20
2300,nathan garcia,120.0982784310628,109.7620209522305,17
1242,andrew felty,109.71769882777447,109.71769882777447,70
1428,john putney,109.63187370683191,109.6318737068319,75
1213,chris loubert,109.61583759399642,109.61583759399642,52
1776,michael nelson,121.63427433733337,109.61523303881482,16
849,sebi mezzey,109.49691150669912,109.49691150669912,59
144,aleksandrs juska,109.42579469929467,109.42579469929467,81
625,ian timan,109.42553483865258,109.42553483865258,47
1228,simon guillemette,128.7863302916708,109.35555734479301,13
874,sam diani,109.81894744331649,109.33997439730105,39
816,cooper pennell,115.39476734812168,109.33016202916465,20
2188,kalin morgan,112.29909326181762,109.31749489531637,25
837,marvin rosinger,111.78910371654504,109.28838474636882,26
1010,rohil senapati,109.2825032946866,109.2825032946866,58
1299,riley savastano,109.23189345198851,109.23189345198851,52
318,derek tang,109.20897126696111,109.20897126696113,55
1900,yvo heinen,124.89941050114037,109.17346702673593,14
309,alex osler,109.95962401189256,109.15208692984721,34
1215,ty fields,109.14515760880838,109.14515760880838,55
352,dylan cloninger,112.06070990696156,109.13690144466786,25
1197,jamie douglas,111.15403198080642,109.12602616611434,27
884,giacomo merlin,109.12456335159786,109.12456335159786,67
1064,skyler boles,120.50030157162553,109.11124514294468,16
2106,matt catuccio,112.02218318635575,109.10771453511799,25
486,matt sak,111.55952000258065,109.10750060809386,26
158,isaiah bergsma,109.0874647530898,109.0874647530898,68
1085,keaton kirchner,117.09150676756764,109.04844475930051,18
640,justin kehoe,108.98061369771317,108.98061369771317,47
354,jacob wunschel,109.19255169808751,108.97877142603897,42
1655,ryan leong,124.24539290342368,108.93251317494557,14
1000,thomas dery,122.02142850090237,108.92760614901448,15
164,remi prince,108.86658980487333,108.86658980487333,70
1330,jeffrey cheng,109.64594902125397,108.8638450465577,34
1386,jacopo dudine,112.11638731907034,108.81191805023298,24
333,macy pinsonneault,108.80556908858973,108.80556908858973,53
923,michael hsu,121.70263707097419,108.79836638012468,15
1678,iason hayes,111.14503011243286,108.7809328158562,26
932,connor guinness,108.72275000816533,108.72275000816533,48
2379,benjamin goldfarb,126.79279248234391,108.70765755676177,13
335,jacob u'wren,108.87907357596929,108.68176082983663,44
2488,austin rawlings,117.74947901175632,108.62117551999593,17
524,isaiah sanborn,109.753088249997,108.60566610293853,30
393,nicolas ramos,114.18854238978288,108.59911659986841,20
1582,jake martha,109.01249624150812,108.57286227850771,39
163,daniel feller,108.56545124331646,108.56545124331646,57
1584,ryan paul,108.49620591469879,108.49620591469879,53
1579,jakob g. damgaard,108.68989293929661,108.4878024058246,42
684,felipe larroza,110.35074194495351,108.46878886405287,27
1448,harvey jackson,108.55804746222667,108.3493145972943,40
632,pierre buttet,109.42342788980501,108.34646470239872,31
1259,connor shupe,110.0873045989234,108.3071920226428,28
698,fre eskens,108.29566850324723,108.29566850324723,59
1914,gavin lotts,122.50926184268883,108.29288594204326,14
1642,zak kovatch,108.29278220230735,108.29278220230735,100
2081,brandon stokes,113.6406982523458,108.26708984990655,20
2278,noah skogward,112.2930355056717,108.19535700378113,22
202,luke repass,112.86155927158642,108.18462862737317,21
1993,aniket matharasi,115.4124600773392,108.1595376880031,18
2349,josiah sanders,109.96884079655439,108.15632428808996,27
1201,andrew gasaway,108.15246790666971,108.15246790666971,50
1656,sasha mariniuk,112.79588392152135,108.14283522278632,21
119,dax o'hair,109.18516853290208,108.13543498628471,31
1497,jorge donayre,108.13433543307859,108.13433543307859,69
