Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
UIdaho1,RRP Safe Sets,1st place,saltlakecity2023,"[21, 16, 21]","[17, 21, 15]",Contender 4.5+
Biggie Small,Net worth,1st place,saltlakecity2023,"[21, 19, 24]","[19, 21, 22]",Contender 4.5+
Daniel/Preston,RRP Safe Sets,3rd place,saltlakecity2023,"[12, 15]","[21, 21]",Contender 4.5+
Net worth,Clean Combo,3rd place,saltlakecity2023,"[21, 21]","[14, 19]",Contender 4.5+
Fresh Cuts,The Beach Boyz,P5: Semi-finals,saltlakecity2023,"[-2, -2]","[0, 0]",Contender 4.5+
Net worth,RRP Safe Sets,P5: Final,saltlakecity2023,"[1, 1]","[0, 0]",Contender 4.5+
guppy sauce,BLANK.,P9: Semi-finals,saltlakecity2023,"[11, 8]","[15, 15]",Contender 4.5+
Daniel/Preston,Clean Combo,P9: Final,saltlakecity2023,"[1, 1]","[0, 0]",Contender 4.5+
guppy sauce,BLANK.,P9: Semi-finals,saltlakecity2023,"[11, 8]","[15, 15]",Contender 4.5+
Daniel/Preston,Clean Combo,P9: Final,saltlakecity2023,"[1, 1]","[0, 0]",Contender 4.5+
Hart/Whittier,The Outfitters,Quarter-finals,saltlakecity2023,"[21, 21]","[8, 10]",Intermediate/Advanced 3.0-4.0
Silly Gooses,The Empire Spikes Back,Quarter-finals,saltlakecity2023,"[23, 21]","[21, 12]",Intermediate/Advanced 3.0-4.0
Hart/Whittier,Silly Gooses,Semi-finals,saltlakecity2023,"[20, 22, 18]","[22, 20, 21]",Intermediate/Advanced 3.0-4.0
ASL Flemming/Peterson,Brim Breakers,Final,saltlakecity2023,"[21, 21]","[18, 15]",Intermediate/Advanced 3.0-4.0
ASL Flemming/Peterson,team dre,1st place,saltlakecity2023,"[21, 21]","[12, 11]",Intermediate/Advanced 3.0-4.0
Brim Breakers,Skewered Orbs ™,1st place,saltlakecity2023,"[21, 22]","[14, 20]",Intermediate/Advanced 3.0-4.0
The Empire Spikes Back,The Outfitters,P5: Semi-finals,saltlakecity2023,"[21, 21]","[13, 13]",Intermediate/Advanced 3.0-4.0
Skewered Orbs ™,team dre,P5: Final,saltlakecity2023,"[21, 5]","[7, 0]",Intermediate/Advanced 3.0-4.0
The Empire Spikes Back,The Outfitters,P5: Semi-finals,saltlakecity2023,"[21, 21]","[13, 13]",Intermediate/Advanced 3.0-4.0
Skewered Orbs ™,team dre,P5: Final,saltlakecity2023,"[21, 5]","[7, 0]",Intermediate/Advanced 3.0-4.0
Try Hards TVR,Conundrum,Round of 32,saltlakecity2023,"[27, 21, 21]","[29, 17, 23]",Mixed Advanced 4.0+
Chapped Lips,Becceños,Round of 32,saltlakecity2023,"[21, 21]","[7, 11]",Mixed Advanced 4.0+
Cool & Collected,Corinthians 5:10,Round of 32,saltlakecity2023,"[21, 21]","[9, 11]",Mixed Advanced 4.0+
Kosche/Ngai,Po Boy and Girl,Round of 32,saltlakecity2023,"[19, 21, 21]","[21, 18, 15]",Mixed Advanced 4.0+
Yorking the Glork,Jumbo Shrimp,Round of 32,saltlakecity2023,"[21, 21]","[12, 17]",Mixed Advanced 4.0+
TRP subtle,Conundrum,Round of 16,saltlakecity2023,"[21, 24]","[13, 22]",Mixed Advanced 4.0+
Chapped Lips,Cool & Collected,Round of 16,saltlakecity2023,"[21, 17, 21]","[12, 21, 19]",Mixed Advanced 4.0+
Mixed Signals,Kosche/Ngai,Round of 16,saltlakecity2023,"[21, 21]","[12, 16]",Mixed Advanced 4.0+
Yorking the Glork,SoCalnadian,Round of 16,saltlakecity2023,"[21, 18, 20]","[17, 21, 22]",Mixed Advanced 4.0+
TRP subtle,Chapped Lips,Quarter-finals,saltlakecity2023,"[21, 21]","[16, 18]",Mixed Advanced 4.0+
Mixed Signals,SoCalnadian,Quarter-finals,saltlakecity2023,"[21, 21]","[17, 14]",Mixed Advanced 4.0+
TRP subtle,Mixed Signals,Semi-finals,saltlakecity2023,"[1, 1]","[0, 0]",Mixed Advanced 4.0+
Golden Hour,Killer Kim and Bosak Attack,Final,saltlakecity2023,"[22, 21]","[20, 19]",Mixed Advanced 4.0+
fractal,Golden Hour,1st place,saltlakecity2023,"[16, 13]","[21, 21]",Mixed Advanced 4.0+
Killer Kim and Bosak Attack,"Gabraham Lincoln, Nebraska",1st place,saltlakecity2023,"[22, 15, 21]","[20, 21, 19]",Mixed Advanced 4.0+
fractal,Transcontinental Fry Sauce,3rd place,saltlakecity2023,"[21, 21]","[9, 12]",Mixed Advanced 4.0+
Mommy’s Little Play Pen,Golden Hour,3rd place,saltlakecity2023,"[19, 20]","[21, 22]",Mixed Advanced 4.0+
Killer Kim and Bosak Attack,The Outsiders,3rd place,saltlakecity2023,"[21, 21]","[17, 13]",Mixed Advanced 4.0+
"Gabraham Lincoln, Nebraska",pinto.,3rd place,saltlakecity2023,"[21, 21]","[17, 17]",Mixed Advanced 4.0+
Chang/Rose,Transcontinental Fry Sauce,Semi-finals,saltlakecity2023,"[20, 24, 17]","[22, 22, 21]",Mixed Advanced 4.0+
Mommy’s Little Play Pen,Fried Hail,Semi-finals,saltlakecity2023,"[21, 21]","[16, 12]",Mixed Advanced 4.0+
Golden Hour,Big Rotate,Semi-finals,saltlakecity2023,"[21, 21]","[6, 9]",Mixed Advanced 4.0+
Ohioans,The Outsiders,Semi-finals,saltlakecity2023,"[23, 19]","[25, 21]",Mixed Advanced 4.0+
"Gabraham Lincoln, Nebraska",Briqueños,Semi-finals,saltlakecity2023,"[21, 21]","[15, 9]",Mixed Advanced 4.0+
SoCalnadian,Chapped Lips,P5: Semi-finals,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
"Gabraham Lincoln, Nebraska",fractal,P5: Final,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Cool & Collected,Conundrum,P9: Quarter-finals,saltlakecity2023,[0],[-2],Mixed Advanced 4.0+
Yorking the Glork,Kosche/Ngai,P9: Quarter-finals,saltlakecity2023,[21],[16],Mixed Advanced 4.0+
Cool & Collected,Yorking the Glork,P9: Semi-finals,saltlakecity2023,"[0, 0]","[-2, -2]",Mixed Advanced 4.0+
Mommy’s Little Play Pen,pinto.,P9: Final,saltlakecity2023,"[1, 1]","[0, 0]",Mixed Advanced 4.0+
Mommy’s Little Play Pen,Transcontinental Fry Sauce,9th place,saltlakecity2023,[21],[16],Mixed Advanced 4.0+
pinto.,The Outsiders,9th place,saltlakecity2023,[0],[-2],Mixed Advanced 4.0+
Kosche/Ngai,Conundrum,P13: Semi-finals,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
The Outsiders,Transcontinental Fry Sauce,P13: Final,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Becceños,Corinthians 5:10,P17: Round of 16,saltlakecity2023,[17],[21],Mixed Advanced 4.0+
Try Hards TVR,Corinthians 5:10,P17: Quarter-finals,saltlakecity2023,"[0, 0]","[1, 1]",Mixed Advanced 4.0+
Po Boy and Girl,Jumbo Shrimp,P17: Quarter-finals,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Fried Hail,Ohioans,P17: Final,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Chang/Rose,Fried Hail,17th place,saltlakecity2023,"[16, 15]","[21, 21]",Mixed Advanced 4.0+
Ohioans,Briqueños,17th place,saltlakecity2023,"[21, 21]","[15, 17]",Mixed Advanced 4.0+
Fried Hail,Big Rotate,19th place,saltlakecity2023,[21],[15],Mixed Advanced 4.0+
Briqueños,Chang/Rose,P21: Final,saltlakecity2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
