Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
WonkTea,Mixed Signals,Final,scgrandslam2023,"[17, 15]","[21, 21]",Mixed 4.0+
Nelson / Lowe,Agathokakological,Third Place,scgrandslam2023,"[17, 21, 21]","[21, 15, 19]",Mixed 4.0+
TRP KPOP,Shooters Shoot,P5: Semi-finals,scgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed 4.0+
Moose riders ;),Try Hards TVR,P5: Semi-finals,scgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed 4.0+
@$$,SK Spike,P9: Quarter-finals,scgrandslam2023,"[21, 21]","[15, 15]",Mixed 4.0+
Size matters,rawr XD,P9: Quarter-finals,scgrandslam2023,"[18, 20]","[21, 22]",Mixed 4.0+
queens of health👑,7 Million Dollar Bull Riders,P9: Quarter-finals,scgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed 4.0+
Assistant to the Chef,side pawket 😼,P9: Quarter-finals,scgrandslam2023,"[-1, 0, 0]","[-1, 0, 0]",Mixed 4.0+
@$$,rawr XD,P9: Semi-finals,scgrandslam2023,"[21, 0]","[15, -1]",Mixed 4.0+
Size matters,SK Spike,P13: Semi-finals,scgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed 4.0+
