Team Name,Wins,Losses,Result,Division,Tournament
Linnet Brothers,7,2,6,Open Contender,etsparis2023
Galaxy Impact,6,3,7,Open Contender,etsparis2023
Hammer/Klinkby,6,4,8,Open Contender,etsparis2023
JuPikaï,8,2,9,Open Contender,etsparis2023
RBZ Tocco Italiano,8,2,10,Open Contender,etsparis2023
Alakazam,7,2,11,Open Contender,etsparis2023
Mentally Unstable,6,2,11,Open Contender,etsparis2023
Spikeghetti,8,2,13,Open Contender,etsparis2023
No Pressure 🌴,7,3,14,Open Contender,etsparis2023
Berlin City Girls,5,4,15,Open Contender,etsparis2023
Double Bang,4,4,15,Open Contender,etsparis2023
Pas Dégueu,7,2,17,Open Contender,etsparis2023
Le Spiko de Familia,6,3,18,Open Contender,etsparis2023
Lucassoulet,7,3,19,Open Contender,etsparis2023
Hakuna Matata,5,4,20,Open Contender,etsparis2023
Twisted owls,6,4,21,Open Contender,etsparis2023
Cheesy!,5,5,22,Open Contender,etsparis2023
TABERNITA,4,5,23,Open Contender,etsparis2023
Flatshot,5,5,24,Open Contender,etsparis2023
RC Züriii,5,4,25,Open Contender,etsparis2023
mothercuter,4,4,25,Open Contender,etsparis2023
Tee-Sche-Weh,5,5,27,Open Contender,etsparis2023
One Tap,4,6,28,Open Contender,etsparis2023
Simon/Jorge,4,5,29,Open Contender,etsparis2023
PusshyCut,3,6,30,Open Contender,etsparis2023
černí čůráci,3,6,31,Open Contender,etsparis2023
Les chicheurs,3,6,31,Open Contender,etsparis2023
Arabic Touch,7,3,33,Open Contender,etsparis2023
Cutter Boyz,5,4,34,Open Contender,etsparis2023
KABOOM,4,4,35,Open Contender,etsparis2023
Rightie on two,5,5,36,Open Contender,etsparis2023
Drim Team,6,4,37,Open Contender,etsparis2023
Les truffades,4,5,38,Open Contender,etsparis2023
Stoic approach,4,6,39,Open Contender,etsparis2023
Carambolage,3,6,40,Open Contender,etsparis2023
Robastian,5,5,41,Open Contender,etsparis2023
Burger Kings,4,6,42,Open Contender,etsparis2023
Els Dracs,4,5,43,Open Contender,etsparis2023
Machi Koro,3,7,44,Open Contender,etsparis2023
Royal vines II,4,5,45,Open Contender,etsparis2023
Free Wheelin’,3,6,46,Open Contender,etsparis2023
Expecto Patrocut,3,7,47,Open Contender,etsparis2023
Stráinséirí Spikeball,3,7,48,Open Contender,etsparis2023
Elastic Chia Jam dogpoop name,4,5,49,Open Contender,etsparis2023
David & Goliath,3,6,50,Open Contender,etsparis2023
Olivet,3,7,51,Open Contender,etsparis2023
Flying Otter,2,8,52,Open Contender,etsparis2023
Michamaus,3,6,53,Open Contender,etsparis2023
Golden Derby,2,7,54,Open Contender,etsparis2023
Volleypops,1,7,55,Open Contender,etsparis2023
We're Just Here So We Don't Get Fined,3,6,55,Open Contender,etsparis2023
High on Hygge,2,6,57,Open Contender,etsparis2023
Bâlehouse Brezel,1,8,58,Open Contender,etsparis2023
Jean Zach Goldman,2,6,59,Open Contender,etsparis2023
Charlie & the Unsatisfactory,1,9,60,Open Contender,etsparis2023
Rebotet Guarriors,1,7,61,Open Contender,etsparis2023
Rohrnutzer,9,0,1,Open Advanced/intermediate,etsparis2023
Le cartel,8,1,2,Open Advanced/intermediate,etsparis2023
Les Moines Chartreux,7,2,3,Open Advanced/intermediate,etsparis2023
Hotel? Trivago,6,2,4,Open Advanced/intermediate,etsparis2023
Achterbakse Achterhoekers,6,3,5,Open Advanced/intermediate,etsparis2023
Radio Fragile,4,4,6,Open Advanced/intermediate,etsparis2023
Karolyne,6,2,7,Open Advanced/intermediate,etsparis2023
Lopotichat,4,5,8,Open Advanced/intermediate,etsparis2023
Spik’Bullshit,6,2,9,Open Advanced/intermediate,etsparis2023
Dar-Dar,5,4,10,Open Advanced/intermediate,etsparis2023
Les Gagas,6,3,11,Open Advanced/intermediate,etsparis2023
Goldfinger's,3,6,12,Open Advanced/intermediate,etsparis2023
Le bagne,5,5,13,Open Advanced/intermediate,etsparis2023
Les alligators,3,7,14,Open Advanced/intermediate,etsparis2023
Musty reset double tap,4,5,15,Open Advanced/intermediate,etsparis2023
Les balles perdues,3,7,16,Open Advanced/intermediate,etsparis2023
Two bees,3,4,17,Open Advanced/intermediate,etsparis2023
FireBallz,1,4,18,Open Advanced/intermediate,etsparis2023
Team Ninja,0,5,18,Open Advanced/intermediate,etsparis2023
Papijado,0,6,18,Open Advanced/intermediate,etsparis2023
Penguin,1,6,18,Open Advanced/intermediate,etsparis2023
Poulets Braisés,0,7,22,Open Advanced/intermediate,etsparis2023
More baguetti less regreti,8,0,1,Women's Advanced/Intermediate,etsparis2023
Out Of Order,7,1,2,Women's Advanced/Intermediate,etsparis2023
Puces&dives,7,1,3,Women's Advanced/Intermediate,etsparis2023
Pinky Promise,6,2,4,Women's Advanced/Intermediate,etsparis2023
tiramisu,7,1,5,Women's Advanced/Intermediate,etsparis2023
VIBEY GLASSES,6,2,6,Women's Advanced/Intermediate,etsparis2023
Allesch Kapoedt,5,2,7,Women's Advanced/Intermediate,etsparis2023
Analina,5,3,8,Women's Advanced/Intermediate,etsparis2023
Chick Flick,6,2,9,Women's Advanced/Intermediate,etsparis2023
Pesto Misto,5,3,10,Women's Advanced/Intermediate,etsparis2023
Train,5,3,11,Women's Advanced/Intermediate,etsparis2023
Butter Set,4,4,12,Women's Advanced/Intermediate,etsparis2023
Carmely,4,3,13,Women's Advanced/Intermediate,etsparis2023
Oh la la!,4,4,14,Women's Advanced/Intermediate,etsparis2023
Sponty Chaos,2,5,15,Women's Advanced/Intermediate,etsparis2023
Teese my Squiddies,2,5,15,Women's Advanced/Intermediate,etsparis2023
25.02,6,2,17,Women's Advanced/Intermediate,etsparis2023
Levie/Eigenmann,5,3,18,Women's Advanced/Intermediate,etsparis2023
The Francodansk,5,4,19,Women's Advanced/Intermediate,etsparis2023
Kicking Kangaroos,4,4,20,Women's Advanced/Intermediate,etsparis2023
Spomed,5,3,21,Women's Advanced/Intermediate,etsparis2023
Las Chinches,3,5,22,Women's Advanced/Intermediate,etsparis2023
Ca passe crèèème,4,4,23,Women's Advanced/Intermediate,etsparis2023
Coupla Sheilas,3,6,24,Women's Advanced/Intermediate,etsparis2023
Who let the dwarfs out?,4,4,25,Women's Advanced/Intermediate,etsparis2023
Chocaspike,4,3,25,Women's Advanced/Intermediate,etsparis2023
Team Sour Cream,3,5,27,Women's Advanced/Intermediate,etsparis2023
No Limits,3,6,28,Women's Advanced/Intermediate,etsparis2023
LOJU,4,5,29,Women's Advanced/Intermediate,etsparis2023
90's hits,2,5,30,Women's Advanced/Intermediate,etsparis2023
Awkward Sets & Sound Effects,2,6,31,Women's Advanced/Intermediate,etsparis2023
third half,2,6,31,Women's Advanced/Intermediate,etsparis2023
2J2P,2,5,33,Women's Advanced/Intermediate,etsparis2023
Allonsyenjuilletenaoût,2,4,33,Women's Advanced/Intermediate,etsparis2023
In the pocket,3,5,35,Women's Advanced/Intermediate,etsparis2023
What goes around(net),1,6,36,Women's Advanced/Intermediate,etsparis2023
LinaaeL,2,6,37,Women's Advanced/Intermediate,etsparis2023
Last Chance,0,7,38,Women's Advanced/Intermediate,etsparis2023
Britt & Emily,0,7,39,Women's Advanced/Intermediate,etsparis2023
