Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
919 spike,Bromantics,Round of 16,2021rockhill,"[21, 21]","[15, 15]",Advanced
TNT,Kindred Spirits,Round of 16,2021rockhill,"[21, 21]","[16, 14]",Advanced
God Bless,Chicken Slingers,Quarter-finals,2021rockhill,"[21, 21]","[17, 18]",Advanced
919 spike,TNT,Quarter-finals,2021rockhill,"[21, 18, 21]","[19, 21, 19]",Advanced
God Bless,919 spike,Semi-finals,2021rockhill,"[20, 21, 21]","[22, 18, 18]",Advanced
Tan Lines,Mahi-Mahi,Final,2021rockhill,"[22, 19, 21]","[20, 21, 16]",Advanced
Tan Lines,Flying Flamingos,1st place,2021rockhill,"[23, 21]","[21, 18]",Advanced
Mahi-Mahi,Off Day,1st place,2021rockhill,"[21, 21]","[15, 19]",Advanced
Flying Flamingos,The Bubs,3rd place,2021rockhill,"[19, 21, 21]","[21, 10, 7]",Advanced
Mahi-Mahi,ATL Spikers,3rd place,2021rockhill,"[21, 21]","[10, 6]",Advanced
Off Day,Super spike bros,3rd place,2021rockhill,"[21, 21]","[12, 11]",Advanced
TNT,Chicken Slingers,P5: Semi-finals,2021rockhill,[-1],[-1],Advanced
Off Day,Flying Flamingos,P5: Final,2021rockhill,[-1],[-1],Advanced
Kindred Spirits,Bromantics,P9: Quarter-finals,2021rockhill,[-1],[-1],Advanced
The Bubs,Super spike bros,P9: Final,2021rockhill,[0],[1],Advanced
Super spike bros,ATL Spikers,9th place,2021rockhill,[1],[0],Advanced
USA - Unified Spikeball Amigos,More Dangerous,Round of 32,2021rockhill,"[8, 7]","[21, 21]",Intermediate
Dangerous,my mom is better than yours,Round of 32,2021rockhill,"[21, 21]","[12, 15]",Intermediate
We Need It,Laffin with Tamayo,Round of 32,2021rockhill,"[21, 21]","[14, 12]",Intermediate
Bubba's Backhands,More Dangerous,Round of 16,2021rockhill,"[21, 21]","[16, 4]",Intermediate
Trajkovski/Evans,Moss on a Rock Hill,Round of 16,2021rockhill,"[21, 22]","[10, 20]",Intermediate
CLT,Dangerous,Round of 16,2021rockhill,"[21, 21]","[16, 11]",Intermediate
We Need It,City boys up,Round of 16,2021rockhill,"[10, 10]","[21, 21]",Intermediate
Bubba's Backhands,Trajkovski/Evans,Quarter-finals,2021rockhill,"[21, 18, 23]","[16, 21, 21]",Intermediate
CLT,City boys up,Quarter-finals,2021rockhill,"[21, 23]","[16, 21]",Intermediate
Bubba's Backhands,CLT,Semi-finals,2021rockhill,"[21, 16, 19]","[16, 21, 21]",Intermediate
Keur Shuff,Dad Bods,Final,2021rockhill,"[12, 13]","[21, 21]",Intermediate
Wombo Combo,Keur Shuff,1st place,2021rockhill,"[17, 19]","[21, 21]",Intermediate
Dad Bods,Strong Breeze,1st place,2021rockhill,"[21, 21]","[13, 11]",Intermediate
Wombo Combo,Threat Level Midnight,3rd place,2021rockhill,"[21, 21]","[11, 12]",Intermediate
The Severs Sibs,Keur Shuff,3rd place,2021rockhill,"[15, 21, 22]","[21, 18, 24]",Intermediate
Dad Bods,Talladega Spikes,3rd place,2021rockhill,"[21, 21]","[8, 8]",Intermediate
The Tyson show,Strong Breeze,3rd place,2021rockhill,"[16, 18]","[21, 21]",Intermediate
Threat Level Midnight,Inevitable Spike,Semi-finals,2021rockhill,"[22, 21]","[20, 19]",Intermediate
Talladega Spikes,Stars and Spikes,Semi-finals,2021rockhill,"[21, 21]","[13, 17]",Intermediate
City boys up,Trajkovski/Evans,P5: Semi-finals,2021rockhill,[-1],[-1],Intermediate
Strong Breeze,Wombo Combo,P5: Final,2021rockhill,[-1],[-1],Intermediate
Moss on a Rock Hill,More Dangerous,P9: Quarter-finals,2021rockhill,[-1],[-1],Intermediate
We Need It,Dangerous,P9: Quarter-finals,2021rockhill,[-1],[-1],Intermediate
The Severs Sibs,Threat Level Midnight,9th place,2021rockhill,[-1],[-1],Intermediate
The Tyson show,Talladega Spikes,9th place,2021rockhill,[-1],[-1],Intermediate
my mom is better than yours,Laffin with Tamayo,P17: Quarter-finals,2021rockhill,[-1],[-1],Intermediate
Inevitable Spike,Stars and Spikes,P17: Final,2021rockhill,[-1],[-1],Intermediate
