Team Name,Wins,Losses,Result,Division,Tournament
Double faute,5,3,6,Advanced 4.0,sts22montrealqc
IGW,5,3,7,Advanced 4.0,sts22montrealqc
Newbies,5,5,8,Advanced 4.0,sts22montrealqc
L'addiction,7,3,9,Advanced 4.0,sts22montrealqc
Les hélicoptères,4,4,10,Advanced 4.0,sts22montrealqc
Les pères fouettards,6,3,11,Advanced 4.0,sts22montrealqc
Les chevilles molles,3,5,12,Advanced 4.0,sts22montrealqc
Forgeurs de Pierre,4,5,13,Advanced 4.0,sts22montrealqc
Foo The Crew,2,6,14,Advanced 4.0,sts22montrealqc
Olympe's shwingers,1,6,14,Advanced 4.0,sts22montrealqc
Apex,1,7,14,Advanced 4.0,sts22montrealqc
dazed and confused,2,4,17,Advanced 4.0,sts22montrealqc
Let's get it,1,4,18,Advanced 4.0,sts22montrealqc
KDA matter,2,4,18,Advanced 4.0,sts22montrealqc
Well Rounded,0,6,18,Advanced 4.0,sts22montrealqc
Oli et Max,2,6,18,Advanced 4.0,sts22montrealqc
Pink Fury,0,7,22,Advanced 4.0,sts22montrealqc
"Vouloir, C’est Pouvoir",7,0,1,Women's Advanced 4.0+,sts22montrealqc
Black Ice,5,2,2,Women's Advanced 4.0+,sts22montrealqc
Marshmallow 🐾 🐧,6,1,3,Women's Advanced 4.0+,sts22montrealqc
Queen Domino,3,4,4,Women's Advanced 4.0+,sts22montrealqc
Les p'tites vites,4,4,5,Women's Advanced 4.0+,sts22montrealqc
Les allumeuses-brûleuses,3,5,6,Women's Advanced 4.0+,sts22montrealqc
English Poutine,2,4,7,Women's Advanced 4.0+,sts22montrealqc
BACK OF HOUSE,2,4,7,Women's Advanced 4.0+,sts22montrealqc
Les p'tits bras,1,4,9,Women's Advanced 4.0+,sts22montrealqc
T’es bonne Luc!,0,5,9,Women's Advanced 4.0+,sts22montrealqc
Le Nabot et le nigaud,8,1,1,Intermediate 2.0-3.0,sts22montrealqc
Soft Seltzers,7,1,2,Intermediate 2.0-3.0,sts22montrealqc
Les vomisseurs,7,2,3,Intermediate 2.0-3.0,sts22montrealqc
TODAY,5,3,4,Intermediate 2.0-3.0,sts22montrealqc
Tournoi de Revol samedi prochain,6,2,5,Intermediate 2.0-3.0,sts22montrealqc
cyka and blyat,5,3,6,Intermediate 2.0-3.0,sts22montrealqc
4 inches is average,5,2,6,Intermediate 2.0-3.0,sts22montrealqc
Maurice&Boris,3,5,6,Intermediate 2.0-3.0,sts22montrealqc
Les deux,6,4,9,Intermediate 2.0-3.0,sts22montrealqc
Vibing Cows,5,5,10,Intermediate 2.0-3.0,sts22montrealqc
Les Poids Lourds,3,5,11,Intermediate 2.0-3.0,sts22montrealqc
!!!,4,4,11,Intermediate 2.0-3.0,sts22montrealqc
Les Poussins,6,3,13,Intermediate 2.0-3.0,sts22montrealqc
The Porcupines,6,3,14,Intermediate 2.0-3.0,sts22montrealqc
CF Sept-Îles,2,8,15,Intermediate 2.0-3.0,sts22montrealqc
Spike of duty,4,6,16,Intermediate 2.0-3.0,sts22montrealqc
An Excuse to Dive,3,4,17,Intermediate 2.0-3.0,sts22montrealqc
SeaBros,4,5,18,Intermediate 2.0-3.0,sts22montrealqc
Les dudes,2,6,19,Intermediate 2.0-3.0,sts22montrealqc
Rim Jobberz,4,4,19,Intermediate 2.0-3.0,sts22montrealqc
Counter Spike,2,6,21,Intermediate 2.0-3.0,sts22montrealqc
💎👐,1,8,22,Intermediate 2.0-3.0,sts22montrealqc
Les pompins,0,8,23,Intermediate 2.0-3.0,sts22montrealqc
Les Grandes Pattes,6,1,1,Women's Intermediate 2.0-3.0,sts22montrealqc
Les co-KINs,4,3,2,Women's Intermediate 2.0-3.0,sts22montrealqc
Les gambass,6,1,3,Women's Intermediate 2.0-3.0,sts22montrealqc
Les Daphnée Loyer,4,3,4,Women's Intermediate 2.0-3.0,sts22montrealqc
Les mouettes,4,2,5,Women's Intermediate 2.0-3.0,sts22montrealqc
Barres tendres,3,3,5,Women's Intermediate 2.0-3.0,sts22montrealqc
V pour Villeray,2,5,7,Women's Intermediate 2.0-3.0,sts22montrealqc
Spikegirls,2,5,7,Women's Intermediate 2.0-3.0,sts22montrealqc
Team MR,1,4,9,Women's Intermediate 2.0-3.0,sts22montrealqc
Team Dorion,0,5,9,Women's Intermediate 2.0-3.0,sts22montrealqc
Wow,7,0,1,Coed Advanced 4.0+,sts22montrealqc
Sarah l’observatrice,6,2,2,Coed Advanced 4.0+,sts22montrealqc
Les Grands Slacks,6,2,3,Coed Advanced 4.0+,sts22montrealqc
Un pied dans tombe,5,3,4,Coed Advanced 4.0+,sts22montrealqc
Colons,5,3,5,Coed Advanced 4.0+,sts22montrealqc
Mrs President and the First Lady,5,3,6,Coed Advanced 4.0+,sts22montrealqc
Forand / Serres,4,3,7,Coed Advanced 4.0+,sts22montrealqc
She Breezy,3,4,7,Coed Advanced 4.0+,sts22montrealqc
Yack ‘n rally,6,2,9,Coed Advanced 4.0+,sts22montrealqc
Nonchalant,3,4,10,Coed Advanced 4.0+,sts22montrealqc
Great tomatoes,2,6,11,Coed Advanced 4.0+,sts22montrealqc
Cafe Disco,3,5,11,Coed Advanced 4.0+,sts22montrealqc
Érable et Noah,0,6,13,Coed Advanced 4.0+,sts22montrealqc
FRANCHEMENT,0,6,14,Coed Advanced 4.0+,sts22montrealqc
Lucky Luc,0,6,14,Coed Advanced 4.0+,sts22montrealqc
Fraude,7,0,1,Coed Intermediate 2.0-3.0,sts22montrealqc
Pink Fla-Wangos,5,2,2,Coed Intermediate 2.0-3.0,sts22montrealqc
Les Poussins,6,1,3,Coed Intermediate 2.0-3.0,sts22montrealqc
UnKoalafied,3,4,4,Coed Intermediate 2.0-3.0,sts22montrealqc
Les Shippeur,4,3,5,Coed Intermediate 2.0-3.0,sts22montrealqc
Alchimie,3,5,6,Coed Intermediate 2.0-3.0,sts22montrealqc
les Rorschach,3,3,7,Coed Intermediate 2.0-3.0,sts22montrealqc
El Housemates,1,6,7,Coed Intermediate 2.0-3.0,sts22montrealqc
Phil and Clare,2,4,9,Coed Intermediate 2.0-3.0,sts22montrealqc
Les Dix-Traits,0,6,10,Coed Intermediate 2.0-3.0,sts22montrealqc
