Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
P.B. Babies,Twilight,Round of 32,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
mal’s leftovers,PSR Ed Sheeran,Round of 32,bcopen-sts-2023,"[1, 0, 0]","[0, 1, 1]",Contender 4.5+
Hit ball hard,Ball Handlers,Round of 32,bcopen-sts-2023,"[21, 21]","[13, 8]",Contender 4.5+
Fumbles,Lefties,Round of 32,bcopen-sts-2023,"[21, 18, 16]","[16, 21, 21]",Contender 4.5+
Gap Kids,Out of system,Round of 32,bcopen-sts-2023,"[21, 21]","[14, 15]",Contender 4.5+
PSR Undercouver,PSR Cal Anderson Special,Round of 32,bcopen-sts-2023,"[21, 21]","[14, 17]",Contender 4.5+
Spike Wazowski,4th Touch,Round of 16,bcopen-sts-2023,"[21, 21]","[14, 9]",Contender 4.5+
Jelly Fam,Eli's Apprentices,Round of 16,bcopen-sts-2023,"[21, 21]","[18, 14]",Contender 4.5+
sage mode,Big Papi,Round of 16,bcopen-sts-2023,"[20, 20]","[22, 22]",Contender 4.5+
PSR Him and Also Him,KB24,Round of 16,bcopen-sts-2023,"[21, 21]","[10, 16]",Contender 4.5+
Fortified,CHUCHI AND HOOCHIE,Round of 16,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
P.B. Babies,PSR Ed Sheeran,Round of 16,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
Hit ball hard,Lefties,Round of 16,bcopen-sts-2023,"[21, 21]","[11, 10]",Contender 4.5+
Gap Kids,PSR Undercouver,Round of 16,bcopen-sts-2023,"[21, 21]","[14, 15]",Contender 4.5+
Spike Wazowski,Jelly Fam,Quarter-finals,bcopen-sts-2023,"[21, 21]","[19, 19]",Contender 4.5+
Big Papi,PSR Him and Also Him,Quarter-finals,bcopen-sts-2023,"[21, 21]","[19, 19]",Contender 4.5+
Fortified,P.B. Babies,Quarter-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
Hit ball hard,Gap Kids,Quarter-finals,bcopen-sts-2023,"[19, 21, 16]","[21, 18, 21]",Contender 4.5+
Spike Wazowski,Big Papi,Semi-finals,bcopen-sts-2023,"[21, 21]","[4, 15]",Contender 4.5+
Fortified,Gap Kids,Semi-finals,bcopen-sts-2023,"[21, 22]","[18, 20]",Contender 4.5+
Spike Wazowski,Fortified,Final,bcopen-sts-2023,"[21, 21]","[16, 10]",Contender 4.5+
Gap Kids,Big Papi,Third Place,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
PSR Him and Also Him,Jelly Fam,P5: Semi-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Hit ball hard,P.B. Babies,P5: Semi-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
Eli's Apprentices,4th Touch,P9: Quarter-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
KB24,sage mode,P9: Quarter-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
PSR Ed Sheeran,CHUCHI AND HOOCHIE,P9: Quarter-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
PSR Undercouver,Lefties,P9: Quarter-finals,bcopen-sts-2023,"[22, 21, 21]","[24, 15, 18]",Contender 4.5+
3rd Impostering,Euro style,P17: Round of 16,bcopen-sts-2023,"[13, 21, 16]","[21, 18, 21]",Contender 4.5+
Deep Pockets,Team Chaoss,P17: Round of 16,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
Matt/Oli,Ball Fondlers,P17: Round of 16,bcopen-sts-2023,"[16, 22, 13]","[21, 20, 15]",Contender 4.5+
mal’s leftovers,Twilight,P17: Round of 16,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
Fumbles,Ball Handlers,P17: Round of 16,bcopen-sts-2023,"[21, 21]","[15, 16]",Contender 4.5+
PSR Cal Anderson Special,Out of system,P17: Round of 16,bcopen-sts-2023,"[21, 21]","[0, 0]",Contender 4.5+
Help!,Euro style,P17: Quarter-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
Deep Pockets,Ball Fondlers,P17: Quarter-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
Spike Bros,Twilight,P17: Quarter-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
Fumbles,PSR Cal Anderson Special,P17: Quarter-finals,bcopen-sts-2023,"[21, 24]","[15, 22]",Contender 4.5+
Euro style,Deep Pockets,P17: Semi-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
Twilight,Fumbles,P17: Semi-finals,bcopen-sts-2023,"[0, 0]","[-1, -1]",Contender 4.5+
Deep Pockets,Twilight,P17: Final,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Fumbles,Euro style,P17: Final,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Ball Fondlers,Help!,P21: Semi-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Contender 4.5+
PSR Cal Anderson Special,Spike Bros,P21: Semi-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Matt/Oli,Team Chaoss,P25: Quarter-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Out of system,Ball Handlers,P25: Quarter-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
mal’s leftovers,Ball Handlers,P25: Semi-finals,bcopen-sts-2023,"[0, 0]","[1, 1]",Contender 4.5+
cal andy special,Swamp water,Round of 16,bcopen-sts-2023,"[15, 14]","[21, 21]",Women's Advanced 4.0+
Average Height,Queens Court,Round of 16,bcopen-sts-2023,"[18, 21, 16]","[21, 16, 14]",Women's Advanced 4.0+
Morehouse/Lowe,Swamp water,Quarter-finals,bcopen-sts-2023,"[21, 21]","[12, 7]",Women's Advanced 4.0+
YIP YIP!,Andy & Mochi,Quarter-finals,bcopen-sts-2023,"[21, 21]","[9, 12]",Women's Advanced 4.0+
Gapcha,Average Height,Quarter-finals,bcopen-sts-2023,"[21, 21]","[4, 12]",Women's Advanced 4.0+
Royalty,Fruity Loops,Quarter-finals,bcopen-sts-2023,"[21, 21]","[7, 3]",Women's Advanced 4.0+
Morehouse/Lowe,YIP YIP!,Semi-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Women's Advanced 4.0+
Gapcha,Royalty,Semi-finals,bcopen-sts-2023,"[19, 20]","[21, 22]",Women's Advanced 4.0+
Morehouse/Lowe,Royalty,Final,bcopen-sts-2023,"[12, 10]","[21, 21]",Women's Advanced 4.0+
Gapcha,YIP YIP!,Third Place,bcopen-sts-2023,"[21, 18, 21]","[16, 21, 18]",Women's Advanced 4.0+
Andy & Mochi,Swamp water,P5: Semi-finals,bcopen-sts-2023,"[0, 0]","[21, 21]",Women's Advanced 4.0+
Fruity Loops,Average Height,P5: Semi-finals,bcopen-sts-2023,"[21, 21]","[16, 16]",Women's Advanced 4.0+
Swamp water,Fruity Loops,P5: Final,bcopen-sts-2023,"[21, 13, 21]","[15, 21, 15]",Women's Advanced 4.0+
Average Height,Andy & Mochi,P5: Final,bcopen-sts-2023,"[21, 21]","[0, 0]",Women's Advanced 4.0+
cal andy special,Queens Court,P9: Final,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
cal andy special,Queens Court,P9: Final,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
Saoul l'effet de la bière,Dubs_r_us,Round of 16,bcopen-sts-2023,"[21, 21]","[16, 14]",Advanced 4.0
Toggle Mode,The Aluminum Monster and Fatty Magoo,Round of 16,bcopen-sts-2023,"[21, 21]","[18, 15]",Advanced 4.0
Stupid Sexy Spikers,Papis,Round of 16,bcopen-sts-2023,"[1, 1]","[0, 0]",Advanced 4.0
The Mooses,Double Fault in Our Stars,Round of 16,bcopen-sts-2023,"[21, 21]","[10, 8]",Advanced 4.0
PSR Showtime,UBC SoftLandscape Crew,Round of 16,bcopen-sts-2023,"[26, 21, 21]","[28, 13, 19]",Advanced 4.0
Ball busters,Saoul l'effet de la bière,Quarter-finals,bcopen-sts-2023,"[21, 21]","[12, 15]",Advanced 4.0
Toggle Mode,Stupid Sexy Spikers,Quarter-finals,bcopen-sts-2023,"[21, 17, 21]","[18, 21, 17]",Advanced 4.0
Hard hitters,The Mooses,Quarter-finals,bcopen-sts-2023,"[20, 19]","[22, 21]",Advanced 4.0
Joseph/Riley,PSR Showtime,Quarter-finals,bcopen-sts-2023,"[21, 21]","[13, 18]",Advanced 4.0
Ball busters,Toggle Mode,Semi-finals,bcopen-sts-2023,"[21, 21]","[9, 17]",Advanced 4.0
The Mooses,Joseph/Riley,Semi-finals,bcopen-sts-2023,"[21, 16, 18]","[16, 21, 21]",Advanced 4.0
Ball busters,Joseph/Riley,Final,bcopen-sts-2023,"[17, 16]","[21, 21]",Advanced 4.0
The Mooses,Toggle Mode,Third Place,bcopen-sts-2023,"[21, 16, 21]","[16, 21, 19]",Advanced 4.0
Stupid Sexy Spikers,Saoul l'effet de la bière,P5: Semi-finals,bcopen-sts-2023,"[0, 0]","[21, 21]",Advanced 4.0
PSR Showtime,Hard hitters,P5: Semi-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
Papis,The Aluminum Monster and Fatty Magoo,P9: Quarter-finals,bcopen-sts-2023,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
Double Fault in Our Stars,UBC SoftLandscape Crew,P9: Semi-finals,bcopen-sts-2023,"[1, 1]","[0, 0]",Advanced 4.0
