Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
here to slay,Arsenal,Quarter-finals,2022championship,"[25, 19, 15]","[23, 21, 21]",Premier 5.0+
Prophecy,Glizzy Gladiators,Quarter-finals,2022championship,"[21, 19, 22]","[16, 21, 24]",Premier 5.0+
Arsenal,Glizzy Gladiators,Semi-finals,2022championship,"[-1, -1]","[0, 0]",Premier 5.0+
Shlappy Pappy,Evasive Maneuvers,Final,2022championship,"[17, 21, 21]","[21, 14, 9]",Premier 5.0+
City BBQ's Chocolate Cake,Shlappy Pappy,1st place,2022championship,"[16, 21]","[21, 23]",Premier 5.0+
Evasive Maneuvers,Dinner Time,1st place,2022championship,"[16, 21, 21]","[21, 17, 18]",Premier 5.0+
City BBQ's Chocolate Cake,Insomnia,3rd place,2022championship,"[21, 21]","[18, 13]",Premier 5.0+
Shlappy Pappy,Bing Bong,3rd place,2022championship,"[21, 25]","[17, 23]",Premier 5.0+
Evasive Maneuvers,American Spikers League Reps,3rd place,2022championship,"[16, 21, 23]","[21, 18, 21]",Premier 5.0+
Dinner Time,Psych,3rd place,2022championship,"[21, 17, 28]","[15, 21, 26]",Premier 5.0+
City BBQ's Chocolate Cake,Requals needed,Semi-finals,2022championship,"[21, 21]","[12, 11]",Premier 5.0+
Steady Flubbin,Insomnia,Semi-finals,2022championship,"[23, 20, 18]","[21, 22, 21]",Premier 5.0+
Shlappy Pappy,Jersey Boyz,Semi-finals,2022championship,"[21, 21]","[15, 18]",Premier 5.0+
Bing Bong,Quick as Frick,Semi-finals,2022championship,"[21, 21]","[18, 14]",Premier 5.0+
Evasive Maneuvers,Aim Assist,Semi-finals,2022championship,"[21, 21]","[11, 10]",Premier 5.0+
American Spikers League Reps,Fish Market,Semi-finals,2022championship,"[21, 25]","[15, 23]",Premier 5.0+
Dinner Time,Funyuns,Semi-finals,2022championship,"[21, 21]","[13, 16]",Premier 5.0+
Psych,Longhorned Lopes,Semi-finals,2022championship,"[17, 21, 21]","[21, 17, 19]",Premier 5.0+
Prophecy,here to slay,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Dinner Time,City BBQ's Chocolate Cake,P5: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
WySpike Synergy,Team #1,P9: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Elysium 2.0,Wasabi Fanclub,P9: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Bing Bong,Insomnia,9th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Psych,American Spikers League Reps,9th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Beast Freak,Zested,P17: Round of 16,2022championship,"[0, 0]","[1, 1]",Premier 5.0+
Furious George,UStriA,P17: Round of 16,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Shibboleth,Dawg Walk,P17: Round of 16,2022championship,"[21, 21]","[10, 10]",Premier 5.0+
Bunze and Boles,Green Bean Bag,P17: Round of 16,2022championship,"[13, 15, 15]","[15, 13, 17]",Premier 5.0+
Shibboleth,Green Bean Bag,P17: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Steady Flubbin,Requals needed,19th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Jersey Boyz,Quick as Frick,19th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Fish Market,Aim Assist,19th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Funyuns,Longhorned Lopes,19th place,2022championship,"[0, 0]","[1, 1]",Premier 5.0+
Bunze and Boles,Dawg Walk,P25: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
PACT,Ricky & Charles,Round of 16,2022championship,"[19, 25]","[21, 27]",Premier 5.0+
git reverse,Ricky & Charles,Quarter-finals,2022championship,"[19, 16]","[21, 21]",Premier 5.0+
Sensei,Tangerines,Quarter-finals,2022championship,"[0, 1, 0]","[1, 0, 1]",Premier 5.0+
Ricky & Charles,Tangerines,Semi-finals,2022championship,"[1, 1]","[0, 0]",Premier 5.0+
Looking to Upset Someone,BOT Sons of Thunder,Final,2022championship,"[1, 1]","[0, 0]",Premier 5.0+
Looking to Upset Someone,Beamer Benz or Bentley,1st place,2022championship,"[21, 21]","[19, 19]",Premier 5.0+
Teej & HoneyBunches' Necktail Soup,BOT Sons of Thunder,1st place,2022championship,"[0, 0]","[2, 2]",Premier 5.0+
Beamer Benz or Bentley,Are You on a Trailer?,3rd place,2022championship,"[21, 21]","[10, 15]",Premier 5.0+
Sensei,git reverse,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Teej & HoneyBunches' Necktail Soup,Beamer Benz or Bentley,P5: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Biceptual,Mamacitas,Round of 16,2022championship,"[21, 21]","[16, 17]",Women's Advanced 4.0+
THUS Parabatai,Anderson/Washburn,Round of 16,2022championship,"[21, 21]","[11, 13]",Women's Advanced 4.0+
TWINZ,Biceptual,Quarter-finals,2022championship,"[21, 21]","[15, 18]",Women's Advanced 4.0+
screamteam,THUS Parabatai,Quarter-finals,2022championship,"[13, 21, 21]","[21, 14, 15]",Women's Advanced 4.0+
TWINZ,screamteam,Semi-finals,2022championship,"[21, 21]","[15, 17]",Women's Advanced 4.0+
KickStart,K2.,Final,2022championship,"[12, 16]","[21, 21]",Women's Advanced 4.0+
KickStart,Made in Germany,1st place,2022championship,"[23, 21]","[21, 19]",Women's Advanced 4.0+
K2.,Graham/Rogers,1st place,2022championship,"[21, 22]","[19, 20]",Women's Advanced 4.0+
Made in Germany,Spice Rack,3rd place,2022championship,"[21, 21]","[17, 13]",Women's Advanced 4.0+
Graham/Rogers,Bastos/Ding,3rd place,2022championship,"[21, 21]","[11, 16]",Women's Advanced 4.0+
THUS Parabatai,Biceptual,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
Graham/Rogers,Made in Germany,P5: Final,2022championship,"[21, 21]","[15, 18]",Women's Advanced 4.0+
Mamacitas,Anderson/Washburn,P9: Semi-finals,2022championship,"[15, 15]","[12, 12]",Women's Advanced 4.0+
Spice Rack,Bastos/Ding,P9: Final,2022championship,"[21, 1]","[13, 0]",Women's Advanced 4.0+
Lydia/Reilly,Flaminâ€™,Round of 16,2022championship,"[21, 17, 21]","[19, 21, 14]",Women's Advanced 4.0+
Florabama,Lydia/Reilly,Quarter-finals,2022championship,"[21, 19, 21]","[16, 21, 15]",Women's Advanced 4.0+
Morton/Lee,Coast to Coast,Quarter-finals,2022championship,"[21, 19, 18]","[18, 21, 21]",Women's Advanced 4.0+
Florabama,Coast to Coast,Semi-finals,2022championship,"[21, 21]","[19, 16]",Women's Advanced 4.0+
Swirly,Kim/Savage,Final,2022championship,"[14, 20]","[21, 22]",Women's Advanced 4.0+
Swirly,Flash Flood,1st place,2022championship,"[22, 20, 21]","[20, 22, 14]",Women's Advanced 4.0+
Kim/Savage,$$ KA-CHING $$,1st place,2022championship,"[21, 21]","[17, 17]",Women's Advanced 4.0+
Flash Flood,Fire and Glory,3rd place,2022championship,"[21, 21]","[15, 6]",Women's Advanced 4.0+
$$ KA-CHING $$,Andrew's Prodigies,3rd place,2022championship,"[21, 21]","[10, 3]",Women's Advanced 4.0+
Morton/Lee,Lydia/Reilly,P5: Semi-finals,2022championship,"[21, 1]","[19, 0]",Women's Advanced 4.0+
$$ KA-CHING $$,Flash Flood,P5: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
Fire and Glory,Andrew's Prodigies,P9: Final,2022championship,"[21, -1, -1]","[12, -1, -1]",Women's Advanced 4.0+
Fire and Glory,Andrew's Prodigies,P9: Final,2022championship,"[21, -1, -1]","[12, -1, -1]",Women's Advanced 4.0+
Parceros,Sodi Time,Round of 32,2022championship,"[17, 21, 18]","[21, 19, 21]",Contender 4.5+
Spichael Jordan,FETCH IRWIN,Round of 32,2022championship,"[14, 21, 16]","[21, 16, 21]",Contender 4.5+
Burqueños,Premier = Retirement,Round of 32,2022championship,"[21, 21]","[16, 18]",Contender 4.5+
Cowboys & Aliens,"Paris, Texas",Round of 32,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
PP and the Boys,Netflicks & Kill,Round of 32,2022championship,"[21, 17, 17]","[14, 21, 21]",Contender 4.5+
Team Fwango,White Rice,Round of 32,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Air Nomads,Banana Men,Round of 32,2022championship,"[21, 21]","[19, 16]",Contender 4.5+
Swaggie Aggies,Chase’s Peanut Allergy,Round of 32,2022championship,"[19, 21]","[21, 23]",Contender 4.5+
Sodi Time,FETCH IRWIN,Round of 16,2022championship,"[21, 21]","[18, 19]",Contender 4.5+
Burqueños,Cowboys & Aliens,Round of 16,2022championship,"[17, 21, 21]","[21, 19, 18]",Contender 4.5+
Netflicks & Kill,Team Fwango,Round of 16,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
Air Nomads,Chase’s Peanut Allergy,Round of 16,2022championship,"[21, 21]","[13, 18]",Contender 4.5+
Sodi Time,Burqueños,Quarter-finals,2022championship,"[12, 21, 18]","[21, 18, 21]",Contender 4.5+
Team Fwango,Air Nomads,Quarter-finals,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Burqueños,Team Fwango,Semi-finals,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Worldwide Steppers,Paq’s Prodigies,Final,2022championship,"[21, 22, 21]","[11, 24, 14]",Contender 4.5+
Not my strong suit,Worldwide Steppers,1st place,2022championship,"[19, 18]","[21, 21]",Contender 4.5+
PBR Dap & Snap,Paq’s Prodigies,1st place,2022championship,"[12, 19]","[21, 21]",Contender 4.5+
Stanky ballz,Not my strong suit,3rd place,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
Buies Freak,Worldwide Steppers,3rd place,2022championship,"[19, 19]","[21, 21]",Contender 4.5+
PBR Dap & Snap,Spicy Latte,3rd place,2022championship,"[26, 20, 25]","[24, 22, 23]",Contender 4.5+
Premerekats,Paq’s Prodigies,3rd place,2022championship,"[13, 12]","[21, 21]",Contender 4.5+
Bricklayers,Stanky ballz,Semi-finals,2022championship,"[1, 0, 0]","[0, 1, 1]",Contender 4.5+
Mercy spikeball,Not my strong suit,Semi-finals,2022championship,"[12, 21, 22]","[21, 19, 24]",Contender 4.5+
Buies Freak,Flukey Fellas,Semi-finals,2022championship,"[21, 21]","[15, 15]",Contender 4.5+
Worldwide Steppers,Bird Person & Morty,Semi-finals,2022championship,"[21, 18, 21]","[16, 21, 11]",Contender 4.5+
PBR Dap & Snap,Bink City,Semi-finals,2022championship,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
Spicy Latte,Sugar & Spikes,Semi-finals,2022championship,"[21, 21]","[18, 18]",Contender 4.5+
Chicken Nuggies,Premerekats,Semi-finals,2022championship,"[19, 17]","[21, 21]",Contender 4.5+
Paq’s Prodigies,Elevate,Semi-finals,2022championship,"[21, 21]","[17, 19]",Contender 4.5+
Air Nomads,Sodi Time,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
PBR Dap & Snap,Not my strong suit,P5: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Cowboys & Aliens,FETCH IRWIN,P9: Quarter-finals,2022championship,"[15, 21, 18]","[21, 17, 21]",Contender 4.5+
Chase’s Peanut Allergy,Netflicks & Kill,P9: Quarter-finals,2022championship,"[21, 21]","[14, 15]",Contender 4.5+
FETCH IRWIN,Chase’s Peanut Allergy,P9: Semi-finals,2022championship,"[21, 17, 21]","[17, 21, 15]",Contender 4.5+
Buies Freak,Premerekats,P9: Final,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Buies Freak,Stanky ballz,9th place,2022championship,"[21, 21]","[15, 13]",Contender 4.5+
Premerekats,Spicy Latte,9th place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Netflicks & Kill,Cowboys & Aliens,P13: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Spicy Latte,Stanky ballz,P13: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Spichael Jordan,Parceros,P17: Round of 16,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Premier = Retirement,"Paris, Texas",P17: Round of 16,2022championship,"[17, 21, 21]","[21, 19, 13]",Contender 4.5+
White Rice,PP and the Boys,P17: Round of 16,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Banana Men,Swaggie Aggies,P17: Round of 16,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
Spichael Jordan,Premier = Retirement,P17: Quarter-finals,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
White Rice,Swaggie Aggies,P17: Quarter-finals,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Premier = Retirement,White Rice,P17: Semi-finals,2022championship,"[1, 0, 0]","[0, 1, 1]",Contender 4.5+
Flukey Fellas,Sugar & Spikes,P17: Final,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Mercy spikeball,Flukey Fellas,17th place,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
Sugar & Spikes,Elevate,17th place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Mercy spikeball,Bricklayers,19th place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Flukey Fellas,Bird Person & Morty,19th place,2022championship,"[21, 21]","[19, 14]",Contender 4.5+
Sugar & Spikes,Bink City,19th place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Chicken Nuggies,Elevate,19th place,2022championship,"[18, 21, 15]","[21, 15, 21]",Contender 4.5+
Swaggie Aggies,Spichael Jordan,P21: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Elevate,Mercy spikeball,P21: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
"Paris, Texas",Parceros,P25: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Banana Men,PP and the Boys,P25: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Bird Person & Morty,Bricklayers,25th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Chicken Nuggies,Bink City,25th place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
I suck,Munoz/Jackson,Round of 32,2022championship,"[21, 21]","[19, 13]",Contender 4.5+
Farm Bros,I suck,Round of 16,2022championship,"[21, 21]","[13, 9]",Contender 4.5+
Huang/Skaria,Double Faults,Round of 16,2022championship,"[19, 15]","[21, 21]",Contender 4.5+
Pocket Aces,Lazy bros,Round of 16,2022championship,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
Jam and Butter Drops,Choccy Milk,Round of 16,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Farm Bros,Double Faults,Quarter-finals,2022championship,"[21, 19, 15]","[13, 21, 21]",Contender 4.5+
Pocket Aces,Jam and Butter Drops,Quarter-finals,2022championship,"[1, 0, 1]","[0, 1, 0]",Contender 4.5+
Double Faults,Pocket Aces,Semi-finals,2022championship,"[1, 0, 1]","[0, 1, 0]",Contender 4.5+
Aspiring Contenders,PORKCHOP,1st place,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Anbu,Noodle Dreamers,1st place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Low Blows,Aspiring Contenders,3rd place,2022championship,"[17, 21, 20]","[21, 17, 22]",Contender 4.5+
PORKCHOP,Hash Slinging Slashers,3rd place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Anbu,Spicy Chicken,3rd place,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
The Woods,Noodle Dreamers,3rd place,2022championship,"[15, 16]","[21, 21]",Contender 4.5+
Aspiring Contenders,Ullah/Glowacz,Semi-finals,2022championship,"[21, 21]","[14, 17]",Contender 4.5+
Jam and Butter Drops,Farm Bros,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Huang/Skaria,I suck,P9: Quarter-finals,2022championship,"[1, 1]","[0, 0]",Contender 4.5+
Choccy Milk,Lazy bros,P9: Quarter-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Low Blows,Spicy Chicken,P9: Final,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
Hash Slinging Slashers,Low Blows,9th place,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
The Woods,Spicy Chicken,9th place,2022championship,"[0, 1, 0]","[1, 0, 1]",Contender 4.5+
The Woods,Hash Slinging Slashers,P13: Final,2022championship,"[0, 0]","[1, 1]",Contender 4.5+
GRIT,Tahseen and Frederik’s Block Party,Round of 16,2022championship,"[1, 1]","[0, 0]",Advanced 4.0
Ice Cold Summers,GRIT,Quarter-finals,2022championship,"[21, 21]","[15, 16]",Advanced 4.0
Humps and Toes,ACJC,Quarter-finals,2022championship,"[21, 20, 23]","[18, 22, 21]",Advanced 4.0
Ice Cold Summers,Humps and Toes,Semi-finals,2022championship,"[21, 21]","[16, 15]",Advanced 4.0
biggy smals,Default Dumpies,Final,2022championship,"[0, 0]","[1, 1]",Advanced 4.0
biggy smals,Flummoxed,1st place,2022championship,"[1, 0, 1]","[0, 1, 0]",Advanced 4.0
Default Dumpies,Scott's Tots,1st place,2022championship,"[21, 21]","[17, 19]",Advanced 4.0
ACJC,GRIT,P5: Semi-finals,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
Scott's Tots,Flummoxed,P5: Final,2022championship,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
