Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Sufficiently Sauced,Nic & Kevin,P17: Quarter-finals,ers23md,[21],[18],5.0+ Premier (Open)
Nittany Nation,RNW Shutter Speed,P17: Quarter-finals,ers23md,[21],[15],5.0+ Premier (Open)
Handsome Man Fans,Quick Draw,P17: Quarter-finals,ers23md,[0],[1],5.0+ Premier (Open)
High Def,Sufficiently Sauced,P17: Semi-finals,ers23md,[-1],[0],5.0+ Premier (Open)
Nittany Nation,Quick Draw,P17: Semi-finals,ers23md,[21],[12],5.0+ Premier (Open)
Sufficiently Sauced,Nittany Nation,P17: Final,ers23md,[1],[0],5.0+ Premier (Open)
Quick Draw,High Def,P17: Final,ers23md,[-1],[-1],5.0+ Premier (Open)
Handsome Man Fans,RNW Shutter Speed,P21: Semi-finals,ers23md,[-1],[-1],5.0+ Premier (Open)
Handsome Man Fans,RNW Shutter Speed,P21: Semi-finals,ers23md,[-1],[-1],5.0+ Premier (Open)
Baby Cuts,Gasaway/Narayan,Round of 32,ers23md,[12],[21],4.5+ Contender (Open)
Izayah and Dan,Lodato/Liberczuk,Round of 32,ers23md,[21],[13],4.5+ Contender (Open)
Bros on Their Toes,Ballbarians,Round of 32,ers23md,[21],[18],4.5+ Contender (Open)
Pinocchio’s Pistachios,Short Kings,Round of 32,ers23md,[21],[10],4.5+ Contender (Open)
LL Cool Jay,TBB Bungalow Boys,Round of 32,ers23md,[21],[18],4.5+ Contender (Open)
Keenan is key LL,Definitely Brothers,Round of 32,ers23md,[21],[11],4.5+ Contender (Open)
an embarrassing number of points,Gasaway/Narayan,Round of 16,ers23md,"[21, 21]","[15, 17]",4.5+ Contender (Open)
Buckets,Quarter Pounder with Cheese,Round of 16,ers23md,"[21, 21]","[11, 15]",4.5+ Contender (Open)
Double Ds,Izayah and Dan,Round of 16,ers23md,"[21, 19, 1]","[17, 21, 0]",4.5+ Contender (Open)
Williamsburg Roundnet,Bros on Their Toes,Round of 16,ers23md,"[21, 21]","[17, 17]",4.5+ Contender (Open)
Premerekats,Pinocchio’s Pistachios,Round of 16,ers23md,"[21, 21]","[15, 16]",4.5+ Contender (Open)
D1 A Squad,TRP VT B3,Round of 16,ers23md,"[16, 21, 21]","[21, 18, 19]",4.5+ Contender (Open)
Falck - Drew,LL Cool Jay,Round of 16,ers23md,"[21, 18, 21]","[11, 21, 17]",4.5+ Contender (Open)
GWR Setting Practice,Keenan is key LL,Round of 16,ers23md,"[21, 21]","[15, 8]",4.5+ Contender (Open)
an embarrassing number of points,Buckets,Quarter-finals,ers23md,"[18, 21, 21]","[21, 15, 15]",4.5+ Contender (Open)
Double Ds,Williamsburg Roundnet,Quarter-finals,ers23md,"[12, 21, 15]","[21, 17, 21]",4.5+ Contender (Open)
Premerekats,D1 A Squad,Quarter-finals,ers23md,"[23, 23]","[21, 21]",4.5+ Contender (Open)
Falck - Drew,GWR Setting Practice,Quarter-finals,ers23md,"[19, 21, 21]","[21, 17, 19]",4.5+ Contender (Open)
an embarrassing number of points,Williamsburg Roundnet,Semi-finals,ers23md,"[21, 21]","[16, 15]",4.5+ Contender (Open)
Premerekats,Falck - Drew,Semi-finals,ers23md,"[19, 18]","[21, 21]",4.5+ Contender (Open)
an embarrassing number of points,Falck - Drew,Final,ers23md,"[18, 17]","[21, 21]",4.5+ Contender (Open)
Premerekats,Williamsburg Roundnet,Third Place,ers23md,"[21, 1]","[16, 0]",4.5+ Contender (Open)
Double Ds,Buckets,P5: Semi-finals,ers23md,[-1],[-1],4.5+ Contender (Open)
GWR Setting Practice,D1 A Squad,P5: Semi-finals,ers23md,[-1],[-1],4.5+ Contender (Open)
Quarter Pounder with Cheese,Gasaway/Narayan,P9: Quarter-finals,ers23md,[-1],[-1],4.5+ Contender (Open)
Bros on Their Toes,Izayah and Dan,P9: Quarter-finals,ers23md,[1],[0],4.5+ Contender (Open)
TRP VT B3,Pinocchio’s Pistachios,P9: Quarter-finals,ers23md,[0],[1],4.5+ Contender (Open)
Keenan is key LL,LL Cool Jay,P9: Quarter-finals,ers23md,[0],[1],4.5+ Contender (Open)
Pinocchio’s Pistachios,LL Cool Jay,P9: Semi-finals,ers23md,[-1],[-1],4.5+ Contender (Open)
Keenan is key LL,TRP VT B3,P13: Semi-finals,ers23md,[-1],[-1],4.5+ Contender (Open)
Lodato/Liberczuk,Ballbarians,P17: Quarter-finals,ers23md,[-1],[0],4.5+ Contender (Open)
TBB Bungalow Boys,Definitely Brothers,P17: Quarter-finals,ers23md,[21],[12],4.5+ Contender (Open)
Baby Cuts,Ballbarians,P17: Semi-finals,ers23md,[22],[20],4.5+ Contender (Open)
Short Kings,TBB Bungalow Boys,P17: Semi-finals,ers23md,[22],[24],4.5+ Contender (Open)
Baby Cuts,TBB Bungalow Boys,P17: Final,ers23md,[21],[12],4.5+ Contender (Open)
Short Kings,Ballbarians,P17: Final,ers23md,[-1],[-1],4.5+ Contender (Open)
Lodato/Liberczuk,Definitely Brothers,P21: Final,ers23md,[-1],[-1],4.5+ Contender (Open)
Lodato/Liberczuk,Definitely Brothers,P21: Final,ers23md,[-1],[-1],4.5+ Contender (Open)
"Check, Mate",Dodge,Round of 16,ers23md,"[21, 21]","[14, 12]",4.0 Advanced
Wet Fleece,Stick Bugs,Round of 16,ers23md,"[21, 17, 0]","[15, 21, 21]",4.0 Advanced
It’s Not Over Till It’s Ogre,"Check, Mate",Quarter-finals,ers23md,"[21, 21]","[15, 13]",4.0 Advanced
Set it and Forget It,1-800-NICE,Quarter-finals,ers23md,"[24, 21, 21]","[26, 10, 15]",4.0 Advanced
Jack John(son),Stick Bugs,Quarter-finals,ers23md,"[21, 21]","[17, 11]",4.0 Advanced
FCA Beevs for Jeevs,BANANA BOYS,Quarter-finals,ers23md,"[15, 16]","[21, 21]",4.0 Advanced
It’s Not Over Till It’s Ogre,Set it and Forget It,Semi-finals,ers23md,"[21, 21]","[19, 19]",4.0 Advanced
Jack John(son),BANANA BOYS,Semi-finals,ers23md,"[21, 15, 21]","[15, 21, 16]",4.0 Advanced
It’s Not Over Till It’s Ogre,Jack John(son),Final,ers23md,"[14, 21, 18]","[21, 15, 21]",4.0 Advanced
BANANA BOYS,Set it and Forget It,Third Place,ers23md,"[16, 13]","[21, 21]",4.0 Advanced
1-800-NICE,"Check, Mate",P5: Semi-finals,ers23md,[18],[21],4.0 Advanced
FCA Beevs for Jeevs,Stick Bugs,P5: Semi-finals,ers23md,[-1],[-1],4.0 Advanced
Dodge,Wet Fleece,P9: Final,ers23md,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced
Dodge,Wet Fleece,P9: Final,ers23md,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced
Hot Pockets,Sons of Six Mile,Quarter-finals,ers23md,"[21, 21]","[10, 15]",2.0-3.0 Open Intermediate
Wombo Combo,Hot Pockets,Semi-finals,ers23md,"[21, 21]","[13, 11]",2.0-3.0 Open Intermediate
Le Pass Down,Ballin on a Budget,Semi-finals,ers23md,"[17, 19]","[21, 21]",2.0-3.0 Open Intermediate
Wombo Combo,Ballin on a Budget,Final,ers23md,"[21, 17, 21]","[17, 21, 18]",2.0-3.0 Open Intermediate
Le Pass Down,Hot Pockets,Third Place,ers23md,[21],[13],2.0-3.0 Open Intermediate
