Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
b(r)own,We’re here,Round of 32,columbus2023,"[21, 21]","[11, 10]",Mixed Advanced 4.0+
Jaskier’s Groupies,Hit it & Quit it,Round of 32,columbus2023,"[21, 21]","[8, 14]",Mixed Advanced 4.0+
Bend it Like Becky,Reese’s Cuts with Puffs,Round of 32,columbus2023,"[21, 21]","[16, 17]",Mixed Advanced 4.0+
Straight butter,,Round of 32,columbus2023,"[21, 21]","[12, 9]",Mixed Advanced 4.0+
,,Round of 32,columbus2023,"[19, 21, 0]","[21, 15, -2]",Mixed Advanced 4.0+
,,Round of 32,columbus2023,"[21, 21]","[13, 13]",Mixed Advanced 4.0+
,,Round of 32,columbus2023,"[-2, -2]","[0, 0]",Mixed Advanced 4.0+
,,Round of 32,columbus2023,"[21, 21]","[9, 10]",Mixed Advanced 4.0+
,,Round of 32,columbus2023,"[17, 14]","[21, 21]",Mixed Advanced 4.0+
pinto.,Jamm’n Jelly,Round of 16,columbus2023,"[21, 21]","[13, 11]",Mixed Advanced 4.0+
Living Water,Sarah’s keepers,Round of 16,columbus2023,"[21, 18, 21]","[17, 21, 14]",Mixed Advanced 4.0+
GFD Rosey’s Lovers,Barking Mastiffs,Round of 16,columbus2023,"[21, 21]","[17, 11]",Mixed Advanced 4.0+
TRP Tequila,b(r)own,Round of 16,columbus2023,"[21, 21]","[17, 18]",Mixed Advanced 4.0+
Jaskier’s Groupies,Bend it Like Becky,Round of 16,columbus2023,"[21, 21]","[14, 19]",Mixed Advanced 4.0+
,,Round of 16,columbus2023,"[21, 21]","[18, 15]",Mixed Advanced 4.0+
,,Round of 16,columbus2023,"[21, 21]","[18, 18]",Mixed Advanced 4.0+
,,Round of 16,columbus2023,"[21, 21]","[10, 10]",Mixed Advanced 4.0+
pinto.,Living Water,Quarter-finals,columbus2023,"[21, 21]","[17, 17]",Mixed Advanced 4.0+
GFD Rosey’s Lovers,TRP Tequila,Quarter-finals,columbus2023,"[16, 21, 24]","[21, 16, 26]",Mixed Advanced 4.0+
Jaskier’s Groupies,Straight butter,Quarter-finals,columbus2023,"[21, 21]","[12, 18]",Mixed Advanced 4.0+
,,Quarter-finals,columbus2023,"[16, 10]","[21, 21]",Mixed Advanced 4.0+
pinto.,TRP Tequila,Semi-finals,columbus2023,"[17, 21, 31]","[21, 18, 33]",Mixed Advanced 4.0+
,,Semi-finals,columbus2023,"[18, 23, 14]","[21, 21, 21]",Mixed Advanced 4.0+
TRP Tequila,TRP subtle,Final,columbus2023,"[21, 21]","[19, 17]",Mixed Advanced 4.0+
Jaskier’s Groupies,pinto.,Third Place,columbus2023,"[21, 14, 35]","[16, 21, 33]",Mixed Advanced 4.0+
GFD Rosey’s Lovers,Living Water,P5: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Little Bear,Straight butter,P5: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Sarah’s keepers,Jamm’n Jelly,P9: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
b(r)own,Barking Mastiffs,P9: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Jumbo Shrimp,Bend it Like Becky,P9: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Double T,asian baby girls,P9: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
stizzy,✨Quick sets✨,P17: Round of 16,columbus2023,"[-2, -2]","[0, 0]",Mixed Advanced 4.0+
GFD Yahtzee,Toaster n a Tub,P17: Round of 16,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
No Purple In The Carpool Lane,GFD Hall and Oats,P17: Round of 16,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
We’re here,GFD Like There’s No Tomorrow,P17: Round of 16,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Reese’s Cuts with Puffs,Hit it & Quit it,P17: Round of 16,columbus2023,"[-1, -1]","[0, 0]",Mixed Advanced 4.0+
GFD Emus,Mixed Signalz,P17: Round of 16,columbus2023,"[-2, -2]","[0, 0]",Mixed Advanced 4.0+
Handsome Parabatai,Attention Diners,P17: Round of 16,columbus2023,"[-1, -1]","[0, 0]",Mixed Advanced 4.0+
Love at First Spike,24 seven,P17: Round of 16,columbus2023,"[-1, -1]","[0, 0]",Mixed Advanced 4.0+
Hit it & Quit it,Mixed Signalz,P17: Quarter-finals,columbus2023,"[17, 21, 21]","[21, 15, 18]",Mixed Advanced 4.0+
Attention Diners,24 seven,P17: Quarter-finals,columbus2023,"[18, 13]","[21, 21]",Mixed Advanced 4.0+
Hit it & Quit it,24 seven,P17: Semi-finals,columbus2023,"[16, 18]","[21, 21]",Mixed Advanced 4.0+
Attention Diners,Mixed Signalz,P21: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
GFD Emus,Reese’s Cuts with Puffs,P25: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Love at First Spike,Handsome Parabatai,P25: Quarter-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
GFD Gryddia,GFD Balls,P33: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Unprotected Sets,Sugar Mommies,P33: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
GFD Gryddia,GFD Balls,P33: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
Unprotected Sets,Sugar Mommies,P33: Semi-finals,columbus2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced 4.0+
