Team Name,Wins,Losses,Result,Division,Tournament
Middleburg A Squad,3,4,14,Contenders 4.5+,ststoronto
Wario & Waluigi 2.0,4,3,14,Contenders 4.5+,ststoronto
55 BURGERS 55 FRIES 55 TACOS 55 PIES,3,5,17,Contenders 4.5+,ststoronto
Hu/Staats,2,5,18,Contenders 4.5+,ststoronto
Receive Pressure,2,3,18,Contenders 4.5+,ststoronto
Drop N’ Cut,0,5,18,Contenders 4.5+,ststoronto
Juicy Fruit,0,6,18,Contenders 4.5+,ststoronto
Team Hiatus,2,5,18,Contenders 4.5+,ststoronto
Team BC,2,5,23,Contenders 4.5+,ststoronto
GOATA Boys,2,4,23,Contenders 4.5+,ststoronto
Larry's Zoomin,0,6,26,Contenders 4.5+,ststoronto
NOS,8,0,1,Advanced 4.0,ststoronto
FREE SMOKE,8,2,2,Advanced 4.0,ststoronto
"Mom, get the camera",8,1,3,Advanced 4.0,ststoronto
Goal diggers,6,2,4,Advanced 4.0,ststoronto
Spikeball Hosers,8,1,5,Advanced 4.0,ststoronto
Situationship,6,3,6,Advanced 4.0,ststoronto
Wombo Combo,6,2,7,Advanced 4.0,ststoronto
Kory in the House,6,4,8,Advanced 4.0,ststoronto
Brothers,7,3,9,Advanced 4.0,ststoronto
Ring Masters,5,4,10,Advanced 4.0,ststoronto
AA Batteries,5,3,11,Advanced 4.0,ststoronto
Brezra,5,3,11,Advanced 4.0,ststoronto
Klar/Paterson,4,6,13,Advanced 4.0,ststoronto
FURY: REVENGE TOUR 😈,4,5,14,Advanced 4.0,ststoronto
inconsistent ramblers,5,5,15,Advanced 4.0,ststoronto
Spikeboys,3,7,16,Advanced 4.0,ststoronto
Rogue Shinobi,5,3,17,Advanced 4.0,ststoronto
Bread and Butter,3,7,18,Advanced 4.0,ststoronto
Spike D. Ace,4,5,19,Advanced 4.0,ststoronto
Pocket Rockets,2,7,20,Advanced 4.0,ststoronto
After Hours Clinic,3,5,21,Advanced 4.0,ststoronto
Victims of Fowl,2,7,22,Advanced 4.0,ststoronto
Chaos,2,6,23,Advanced 4.0,ststoronto
IRHS,1,7,24,Advanced 4.0,ststoronto
Waterfront Recreational Specialists,1,6,25,Advanced 4.0,ststoronto
Over time,1,6,25,Advanced 4.0,ststoronto
Meadowlands Miners,0,8,27,Advanced 4.0,ststoronto
Bao Baes,7,0,1,Women's Advanced 4.0+,ststoronto
Marshmallow 🐾 🐧,5,2,2,Women's Advanced 4.0+,ststoronto
Not again 🐬,7,1,3,Women's Advanced 4.0+,ststoronto
Shella Confused,5,3,4,Women's Advanced 4.0+,ststoronto
THE BOYS,4,4,5,Women's Advanced 4.0+,ststoronto
Hot Chili Spikers,5,4,5,Women's Advanced 4.0+,ststoronto
The Manatees,3,5,7,Women's Advanced 4.0+,ststoronto
KxD,2,4,7,Women's Advanced 4.0+,ststoronto
Rachel & Sophie,2,5,9,Women's Advanced 4.0+,ststoronto
Daughters of Dave,1,6,10,Women's Advanced 4.0+,ststoronto
Sugar & Spikes,0,7,11,Women's Advanced 4.0+,ststoronto
Wide Open,9,0,1,Intermediate 3.0,ststoronto
KB24,8,1,2,Intermediate 3.0,ststoronto
Reverse Cut JEMS,7,3,3,Intermediate 3.0,ststoronto
WallyBall,6,3,4,Intermediate 3.0,ststoronto
Sleepy Fil,8,2,5,Intermediate 3.0,ststoronto
The Assassins,7,3,6,Intermediate 3.0,ststoronto
Third Spikes a Charm,5,5,7,Intermediate 3.0,ststoronto
Hot and Spikey,6,3,8,Intermediate 3.0,ststoronto
Bleary Villagers,7,2,9,Intermediate 3.0,ststoronto
P.E Class,6,3,10,Intermediate 3.0,ststoronto
Spikological Warfare,5,4,11,Intermediate 3.0,ststoronto
Goosebumpy,6,4,12,Intermediate 3.0,ststoronto
Demi kings,3,4,13,Intermediate 3.0,ststoronto
Block & Roll,4,2,13,Intermediate 3.0,ststoronto
Dumb Aces,4,4,13,Intermediate 3.0,ststoronto
Northern Lights,3,5,13,Intermediate 3.0,ststoronto
Fun Guys,5,4,17,Intermediate 3.0,ststoronto
Mommy and Daddy,3,7,18,Intermediate 3.0,ststoronto
BBQ Duck,3,4,19,Intermediate 3.0,ststoronto
Fired Up,2,6,19,Intermediate 3.0,ststoronto
The Milkmen,4,5,21,Intermediate 3.0,ststoronto
Safe Sets,2,8,22,Intermediate 3.0,ststoronto
Will and Friend,2,7,23,Intermediate 3.0,ststoronto
Sausages n Enchiladas 👀,2,6,23,Intermediate 3.0,ststoronto
Ball Busters,2,7,25,Intermediate 3.0,ststoronto
Pocket Monsters,1,7,26,Intermediate 3.0,ststoronto
Stars and Spikes,1,7,27,Intermediate 3.0,ststoronto
Soppressata Smash Bros.,1,6,27,Intermediate 3.0,ststoronto
Vinny/Cecilia,9,0,1,Coed Advanced 4.0+,ststoronto
Halfy Lams,7,2,2,Coed Advanced 4.0+,ststoronto
Insteption,8,2,3,Coed Advanced 4.0+,ststoronto
Dianne Fonseca Fan Club 🇨🇦,7,3,4,Coed Advanced 4.0+,ststoronto
E Squared,6,3,5,Coed Advanced 4.0+,ststoronto
Pickle Pickles Time,5,3,6,Coed Advanced 4.0+,ststoronto
Chef’s Special,3,5,6,Coed Advanced 4.0+,ststoronto
Our Balls Dropped,5,4,6,Coed Advanced 4.0+,ststoronto
Dream Child,3,7,9,Coed Advanced 4.0+,ststoronto
zoomer APM,3,7,10,Coed Advanced 4.0+,ststoronto
RJ Function,3,6,11,Coed Advanced 4.0+,ststoronto
Going to Tampa?,2,7,12,Coed Advanced 4.0+,ststoronto
West Coast Kids,0,8,13,Coed Advanced 4.0+,ststoronto
Meg Can Spike,2,6,13,Coed Advanced 4.0+,ststoronto
Nasty Cut,8,0,1,Coed Intermediate 2.0-3.0,ststoronto
Attention Diners,6,2,2,Coed Intermediate 2.0-3.0,ststoronto
Rare Beef Pho,7,1,3,Coed Intermediate 2.0-3.0,ststoronto
jubulemon,5,4,4,Coed Intermediate 2.0-3.0,ststoronto
Darling & Darling,4,3,5,Coed Intermediate 2.0-3.0,ststoronto
Down to Business,5,3,5,Coed Intermediate 2.0-3.0,ststoronto
Kung Fu Spiking,4,5,7,Coed Intermediate 2.0-3.0,ststoronto
Potatoes and Onions,4,5,8,Coed Intermediate 2.0-3.0,ststoronto
Choo-Choo,2,6,9,Coed Intermediate 2.0-3.0,ststoronto
Hot Snacks,2,6,10,Coed Intermediate 2.0-3.0,ststoronto
Clean Sweep,2,6,11,Coed Intermediate 2.0-3.0,ststoronto
Littlefoot and Spike,0,8,12,Coed Intermediate 2.0-3.0,ststoronto
